Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Go Away Little Girl,STEVE LAWRENCE,1962-11-03,125,1,18
Telstar,THE TORNADOES,1962-11-03,85,1,16
Limbo Rock,CHUBBY CHECKER,1962-09-08,85,2,23
Hotel Happiness,BROOK BENTON,1962-11-24,65,3,12
Pepino The Italian Mouse,LOU MONTE,1962-11-24,127,5,12
Tell Him,THE EXCITERS,1962-12-01,81,4,13
The Night Has A Thousand Eyes,BOBBY VEE,1962-12-01,129,3,15
Zip-A-Dee Dooh-Dah,BOB B. SOX AND THE BLUE JEANS,1962-11-17,75,8,13
Two Lovers,MARY WELLS,1962-11-24,119,7,14
My Dad,PAUL PETERSEN,1962-11-17,93,6,16
Big Girls Don't Cry,THE FOUR SEASONS,1962-10-20,66,1,16
Bobby's Girl,MARCIE BLANE,1962-10-20,87,3,16
Return To Sender,ELVIS PRESLEY,1962-10-20,68,2,16
It's Up To You,RICK NELSON,1962-12-15,58,6,12
You Are My Sunshine,RAY CHARLES,1962-11-17,77,7,12
Up On The Roof,THE DRIFTERS,1962-10-13,120,5,23
I Saw Linda Yesterday,DICKEY LEE,1962-12-08,74,14,12
The Lonely Bull (El Solo Torro),THE TIJUANA BRASS featuring HERB ALPERT,1962-10-20,128,6,15
Loop De Loop,JOHNNY THUNDER,1962-12-22,80,4,11
Half Heaven - Half Heartache,GENE PITNEY,1962-12-15,84,12,12
Everybody Loves A Lover,THE SHIRELLES,1962-12-01,94,19,12
Wiggle Wobble,LES COOPER AND THE SOUL ROCKERS,1962-10-27,83,22,15
Release Me,"ESTHER PHILLIPS ""LITTLE ESTHER""",1962-10-27,90,8,14
Shutters And Boards,JERRY WALLACE,1962-11-10,126,24,13
Dear Lonely Hearts,NAT KING COLE,1962-11-10,89,13,11
Chains,THE COOKIES,1962-11-10,87,17,12
Love Came To Me,DION,1962-11-03,124,10,12
Don't Make Me Over,DIONNE WARWICK,1962-12-08,78,21,12
Keep Your Hands Off My Baby,LITTA EVA,1962-10-27,108,12,13
Hey Paula,PAUL AND PAULA,1962-12-29,96,1,15
Don't Hang Up,THE ORLONS,1962-10-13,91,4,15
Remember Then,THE EARLS,1962-12-08,120,24,10
You've Really Got A Hold On Me,THE MIRACLES,1962-12-01,128,8,17
Trouble Is My Middle Name,BOBBY VINTON,1962-12-08,76,33,9
Walk Right In,THE ROOFTOP SINGERS,1962-12-29,116,1,14
See See Rider,LaVERN BAKER,1962-12-01,86,34,11
I'm Gonna Be Warm This Winter,CONNIE FRANCIS,1962-12-15,82,18,11
My Coloring Book,KITTY KALLEN,1962-12-22,89,18,10
Monsters' Holiday,BOBBY (BORIS) PICKETT AND THE CRYPT-KICKERS,1962-12-08,80,30,6
Let's Kiss And Make Up,BOBBY VINTON,1962-11-24,117,38,10
Ride,DEE DEE SHARP,1962-10-20,84,5,13
My Coloring Book,SANDY STEWART,1962-12-22,111,20,11
