Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Lady Marmalade,"CHRISTINA AGUILERA, LIL' KIM, MYA &amp; PINK",2001-04-14,70,1,20
Hanging By A Moment,LIFEHOUSE,2001-02-10,76,2,54
My Baby,LIL' ROMEO,2001-05-19,33,3,14
Ride Wit Me,NELLY featuring CITY SPUD,2001-02-24,57,3,29
Drops Of Jupiter (Tell Me),TRAIN,2001-03-17,77,5,53
Peaches & Cream,112,2001-04-14,75,4,29
Get Ur Freak On,"MISSY ""MISDEMEANOR"" ELLIOTT",2001-03-24,65,7,24
Fiesta,R KELLY featuring JAY-Z,2001-03-31,73,6,21
Let Me Blow Ya Mind,EVE featuring GWEN STEFANI,2001-04-28,80,2,33
There You'll Be,FAITH HILL,2001-05-26,46,10,20
Follow Me,UNCLE KRACKER,2001-03-10,72,5,33
All For You,JANET,2001-03-17,14,1,22
Superwoman,LIL' MO,2001-03-31,98,11,22
Drive,INCUBUS,2001-02-17,75,9,39
What Would You Do?,CITY HIGH,2001-03-24,99,8,28
Thank You,DIDO,2001-01-13,80,3,39
Irresistible,JESSICA SIMPSON,2001-05-19,69,15,20
I'm Like A Bird,NELLY FURTADO,2001-03-03,66,9,24
Pop,'N SYNC,2001-06-02,29,19,15
Bootylicious,DESTINY'S CHILD,2001-06-09,66,1,19
U Remind Me,USHER,2001-06-16,53,1,24
It's Been Awhile,STAIND,2001-04-14,79,5,46
Music,ERICK SERMON featuring MARVIN GAYE,2001-06-02,60,22,20
All Or Nothing,O-TOWN,2001-06-09,60,3,20
I'm Already There,LONESTAR,2001-05-05,69,24,20
When It's Over,SUGAR RAY,2001-06-02,76,13,22
More Than That,BACKSTREET BOYS,2001-05-26,68,27,20
Fill Me In,CRAIG DAVID,2001-06-09,69,15,27
Where The Party At,JAGGED EDGE with ELLY,2001-06-02,64,3,29
Wait A Minute,RAY J featuring LIL' KIM,2001-05-26,76,30,17
Ain't Nothing 'Bout You,BROOKS &amp; DUNN,2001-03-10,77,25,20
I Do!!,TOYA,2001-06-02,82,16,39
Grown Men Don't Cry,TIM McGRAW,2001-03-31,70,25,20
I Hope You Dance,LEE ANN WOMACK with SONS OF THE DESERT,2001-01-27,28,14,28
I Could Not Ask For More,SARA EVANS,2001-04-21,83,35,20
Survivor,DESTINY'S CHILD,2001-03-17,43,2,20
She Couldn't Change Me,MONTGOMERY GENTRY,2001-04-07,94,37,21
Someone To Call My Lover,JANET,2001-06-23,76,3,20
South Side,MOBY featuring GWEN STEFANI,2000-12-02,94,14,32
Don't Happen Twice,KENNY CHESNEY,2001-03-10,82,26,20
Missing You,CASE,2001-02-10,92,4,22
If You're Gone,MATCHBOX TWENTY,2000-10-21,52,5,42
Here's To The Night,EVE 6,2001-06-09,74,30,20
Stutter,JOE featuring MYSTIKAL,2001-01-06,73,1,26
Play,JENNIFER LOPEZ,2001-04-07,76,18,20
Angel,SHAGGY featuring RAYVON,2000-12-30,81,1,28
I Cry,JA RULE featuring LIL' MO,2001-05-05,92,40,14
The Space Between,DAVE MATTHEWS BAND,2001-05-19,79,22,23
Heard It All Before,SUNSHINE ANDERSON,2001-03-10,55,18,20
I Wanna Be Bad,WILLA FORD,2001-06-09,92,22,20
Love,MUSIQ SOULCHILD,2001-02-17,77,24,21
If You Can Do Anything Else,GEORGE STRAIT,2001-04-14,76,51,18
Hit 'Em Up Style (Oops!),BLU CANTRELL,2001-05-05,83,2,34
Never Had A Dream Come True,S CLUB 7,2001-03-03,61,10,20
Flavor Of The Weak,AMERICAN HI-FI,2001-06-23,69,41,20
When Somebody Loves You,ALAN JACKSON,2001-04-28,84,52,17
Two People Fell In Love,BRAD PAISLEY,2001-04-28,79,51,18
