Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Time After Time,CYNDI LAUPER,1984-04-14,53,1,20
The Reflex,DURAN DURAN,1984-04-21,46,1,21
Let's Hear It For The Boy,DENIECE WILLIAMS,1984-04-07,56,1,19
Oh Sherrie,STEVE PERRY,1984-04-07,47,3,20
Sister Christian,NIGHT RANGER,1984-03-10,90,5,24
The Heart Of Rock'n'Roll,HUEY LEWIS AND THE NEWS,1984-04-21,51,6,20
Self Control,LAURA BRANIGAN,1984-04-14,63,4,25
Jump,POINTER SISTERS,1984-04-28,62,3,24
Dancing In The Dark,BRUCE SPRINGSTEEN,1984-05-26,36,2,21
Borderline,MADONNA,1984-03-10,76,10,30
Eyes Without A Face,BILLY IDOL,1984-05-05,63,4,22
Breakdance,IRENE CARA,1984-03-24,71,8,19
It's A Miracle,CULTURE CLUB,1984-05-12,42,13,13
Almost Paradise,MIKE RENO &amp; ANN WILSON,1984-05-12,65,7,20
Hello,LIONEL RICHIE,1984-02-25,75,1,24
You Can't Get What You Want,JOE JACKSON,1984-04-21,60,15,16
When Doves Cry,PRINCE,1984-06-02,57,1,21
I'll Wait,VAN HALEN,1984-04-14,44,13,14
Stay The Night,CHICAGO,1984-05-05,49,16,17
Run Runaway,SLADE,1984-04-07,67,20,17
Against All Odds,PHIL COLLINS,1984-02-25,67,1,24
Who's That Girl,EURYTHMICS,1984-05-05,61,21,13
Legs,ZZ TOP,1984-05-19,64,8,19
Magic,CARS,1984-05-19,59,12,17
Modern Day Delilah,VAN STEPHENSON,1984-04-21,71,22,17
Doctor Doctor,THOMPSON TWINS,1984-05-26,60,11,16
Infatuation,ROD STEWART,1984-05-26,47,6,18
Dance Hall Days,WANG CHUNG,1984-04-21,88,16,22
To All The Girls I've Loved Before,JULIO IGLESIAS &amp; WILLIE NELSON,1984-03-03,79,5,21
Dancing In The Sheets,SHALAMAR,1984-03-17,81,17,18
No Way Out,JEFFERSON STARSHIP,1984-05-12,72,23,16
Sad Songs,ELTON JOHN,1984-06-09,49,5,19
