Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Roses Are Red,BOBBY VINTON,1962-06-02,102,1,16
Breaking Up Is Hard To Do,NEIL SEDAKA,1962-06-23,102,1,15
Sealed With A Kiss,BRIAN HYLAND,1962-06-09,100,3,14
The Wah Watusi,THE ORLONS,1962-06-09,97,2,14
"Ahab, The Arab",RAY STEVENS,1962-06-23,105,5,12
Speedy Gonzales,PAT BOONE,1962-06-16,70,6,13
I Can't Stop Loving You,RAY CHARLES,1962-05-05,86,1,18
The Loco-Motion,LITTLE EVA,1962-06-30,86,1,16
The Stripper,DAVID ROSE AND HIS ORCHESTRA,1962-05-05,109,1,18
"Theme From ""Dr. Kildare"" Three Stars Will Shine Tonight",RICHARD CHAMBERLAIN,1962-06-02,72,10,14
Wolverton Mountain,CLAUDE KING,1962-05-19,103,6,17
Dancin' Party,CHUBBY CHECKER,1962-06-23,78,12,10
You'll Lose A Good Thing,BARBARA LYNN,1962-06-16,96,8,13
Johnny Get Angry,JOANIE SOMMERS,1962-05-26,95,7,14
Gravy (For My Mashed Potatoes),DEE DEE SHARP,1962-06-09,116,9,11
Things,BOBBY DARIN,1962-07-07,88,3,12
"(Girls, Girls, Girls) Made To Love",EDDIE HODGES,1962-06-16,117,14,12
Twist And Shout,THE ISLEY BROTHERS,1962-05-26,118,17,17
Little Diane,DION,1962-07-07,72,8,11
I Need Your Loving,DON GARDNER &amp; DEE DEE FORD,1962-05-26,120,20,14
Party Lights,CLAUDINE CLARK,1962-06-30,95,5,15
Heart In Hand,BRENDA LEE,1962-07-07,65,15,10
Palisades Park,FREDDY CANNON,1962-05-12,69,3,15
Al Di La,EMILIO PERICOLI,1962-05-19,100,6,14
Little Red Rented Rowboat,JOE DOWELL,1962-06-16,107,23,10
Having A Party,SAM COOKE,1962-05-26,91,17,15
You Don't Know Me,RAY CHARLES,1962-07-28,56,2,11
Welcome Home Baby,THE SHIRELLES,1962-06-23,88,22,8
I'll Never Dance Again,BOBBY RYDELL,1962-05-26,113,14,13
It Keeps Right On A-Hurtin',JOHNNY TILLOTSON,1962-05-12,64,3,14
"""Route 66"" Theme",NELSON RIDDLE AND HIS ORCHESTRA,1962-05-26,114,30,13
Bring It On Home To Me,SAM COOKE,1962-06-23,94,13,13
It Started All Over Again,BRENDA LEE,1962-06-30,57,29,8
Johnny Loves Me,SHELLEY FABARES,1962-06-09,84,21,10
Bongo Stomp,LITTLE JOEY AND THE FLIPS,1962-06-09,118,33,11
Snap Your Fingers,JOE HENDERSON,1962-05-12,114,8,13
Have A Good Time,SUE THOMPSON,1962-06-16,93,31,11
"Summertime, Summertime",THE JAMIES,1962-06-23,95,38,8
Mary's Little Lamb,JAMES DARREN,1962-06-30,90,39,8
Playboy,THE MARVELETTES,1962-05-05,88,7,15
Steel Men,JIMMY DEAN,1962-06-23,96,41,8
Call Me Mr. In-Between,BURL IVES,1962-07-21,93,19,9
Sheila,TOMMY ROE,1962-07-14,120,1,16
Rinky Dink,"DAVE ""BABY"" CORTEZ",1962-07-14,97,10,14
The Ballad Of Paladin,DUANE EDDY,1962-06-30,111,33,10
What's A Matter Baby (Is It Hurting You),TIMI YURO,1962-07-14,88,12,11
I Don't Love You No More (I Don't Care About You),JIMMY NORMAN,1962-06-09,120,47,9
A Swingin' Safari,BILLY VAUGHN AND HIS ORCHESTRA,1962-07-21,70,13,12
But Not For Me,KITTY LESTER,1962-06-16,111,41,8
Baby Elephant Walk,LAWRENCE WELK AND HIS ORCHESTRA,1962-06-02,119,48,17
Ben Crazy,DICKIE GOODMAN AND DR. I.M. ILL,1962-07-14,80,44,6
Make It Easy On Yourself,JERRY BUTLER,1962-06-30,108,20,12
Little Bitty Pretty One,CLYDE McPHATTER,1962-06-16,78,25,8
Vacation,CONNIE FRANCIS,1962-07-28,78,9,9
Walk On The Wild Side (Part 1),JIMMY SMITH AND THE BIG BAND,1962-05-12,84,21,13
Never In A Million Years,LINDA SCOTT,1962-06-16,99,56,9
She's Not You,ELVIS PRESLEY,1962-08-04,57,5,10
The Crowd,ROY ORBISON,1962-06-02,85,26,10
Shame On Me,BOBBY BARE,1962-07-07,110,23,14
