Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Together Again,JANET,1997-12-20,9,1,46
Truly Madly Deeply,SAVAGE GARDEN,1997-12-06,26,1,52
Nice & Slow,USHER,1998-01-24,9,1,23
How Do I Live,LeANN RIMES,1997-06-21,89,2,69
Been Around The World,PUFF DADDY &amp; THE FAMILY feat. THE NOTORIOUS B.I.G. &amp; MASE,1997-12-06,25,2,21
Tubthumping,CHUMBAWAMBA,1997-09-13,79,6,31
I Don't Ever Want To See You Again,UNCLE SAM,1997-11-08,76,6,28
You Make Me Wanna...,USHER,1997-08-23,25,2,47
Show Me Love,ROBYN,1997-11-15,21,7,24
Candle In The Wind 1997/Something About The Way You Look Ton,ELTON JOHN,1997-10-11,1,1,42
My Body,LSG,1997-11-01,26,4,20
A Song For Mama,BOYZ II MEN,1997-12-13,27,7,20
Dangerous,BUSTA RHYMES,1998-01-10,57,9,19
How's It Going To Be,THIRD EYE BLIND,1997-12-06,36,9,52
I Don't Want To Wait,PAULA COLE,1997-11-01,19,11,56
Feel So Good,MASE,1997-11-01,29,5,20
"No, No, No",DESTINY'S CHILD,1997-11-29,64,3,35
I Do,LISA LOEB,1997-11-01,66,17,22
We're Not Making Love No More,DRU HILL,1997-12-13,30,13,20
Kiss The Rain,BILLIE MYERS,1997-11-08,95,15,31
Given To Fly,PEARL JAM,1998-01-24,23,21,16
My Love Is The Shhh!,SOMETHIN' FOR THE PEOPLE featuring TRINA &amp; TAMARA,1997-08-30,69,4,26
Father,LL COOL J,1998-01-31,23,18,16
Semi-Charmed Life,THIRD EYE BLIND,1997-07-05,17,4,43
I Will Come To You,HANSON,1997-11-29,15,9,20
Quit Playing Games (With My Heart),BACKSTREET BOYS,1997-06-28,24,2,43
Heaven,NU FLAVOR,1997-10-11,58,27,24
Spice Up Your Life,SPICE GIRLS,1997-11-08,32,18,20
They Don't Know,JON B,1998-01-31,29,7,31
All Cried Out,ALLURE featuring 112,1997-08-30,40,4,25
All For You,SISTER HAZEL,1997-07-12,26,11,41
Swing My Way,K.P. &amp; ENVYI,1997-12-27,86,6,20
Foolish Games / You Were Meant For Me,JEWEL,1996-11-30,61,2,65
Mo Money Mo Problems,THE NOTORIOUS B.I.G. featuring PUFF DADDY &amp; MASE,1997-08-02,4,1,30
What You Want,MASE featuring TOTAL,1998-01-31,35,6,24
Butta Love,NEXT,1997-09-06,89,16,23
32 Flavors,ALANA DAVIS,1997-12-06,71,37,20
Sock It 2 Me,"MISSY ""MISDEMEANOR"" ELLIOTT featuring DA BRAT",1997-10-18,55,12,20
4 Seasons Of Loneliness,BOYZ II MEN,1997-09-27,2,1,20
What About Us,TOTAL,1997-08-30,62,16,24
Make Em' Say Uhh!,"MASTER P feat FIEND, SILKK THE SHOCKER, MIA X &amp; MYSTIKAL",1998-01-31,41,16,27
Breaking All The Rules,SHE MOVES,1997-11-08,60,32,20
No Tengo Dinero,LOS UMBRELLOS,1997-08-30,80,42,27
Sunny Came Home,SHAWN COLVIN,1997-07-12,8,7,32
Criminal,FIONA APPLE,1997-10-04,28,21,20
