Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Everyday People,SLY AND THE FAMILY STONE,1968-11-23,105,1,20
Crimson And Clover,TOMMY JAMES AND THE SHONDELLS,1968-12-14,85,1,16
Build Me Up Buttercup,FOUNDATIONS,1968-12-28,120,3,16
Touch Me,DOORS,1968-12-28,72,3,13
Proud Mary,CREEDENCE CLEARWATER REVIVAL,1969-01-11,115,2,16
You Showed Me,TURTLES,1968-12-28,117,6,13
This Magic Moment,JAY AND THE AMERICANS,1968-12-21,129,6,15
Baby Baby Don't Cry,SMOKEY ROBINSON AND THE MIRACLES,1969-01-04,53,8,14
The Worst That Could Happen,BROOKLYN BRIDGE,1968-12-14,102,3,13
Dizzy,TOMMY ROE,1969-01-18,110,1,17
This Girl's In Love With You,DIONNE WARWICK,1969-02-01,92,7,12
I'm Living In Shame,DIANA ROSS AND THE SUPREMES,1969-01-25,47,10,8
Games People Play,JOE SOUTH,1968-12-14,124,12,16
Can I Change My Mind,TYRONE DAVIS,1968-12-14,110,5,14
I've Gotta Be Me,SAMMY DAVIS JNR.,1968-12-14,94,11,16
Indian Giver,1910 FRUITGUM CO.,1969-01-25,85,5,13
Ramblin' Gamblin' Man,BOB SEGER SYSTEM,1968-12-14,101,17,15
Give It Up Or Turn It Loose,JAMES BROWN,1969-01-25,63,15,9
Traces,CLASSICS IV,1969-02-01,124,2,13
Hang 'Em High,BOOKER T &amp; THE MG'S,1968-11-09,94,9,18
But You Know I Love You,FIRST EDITION,1969-01-04,103,19,13
Runaway Child Running Wild,TEMPTATIONS,1969-02-15,70,6,12
My Whole World Ended (The Moment You Left Me),DAVID RUFFIN,1969-02-15,50,9,10
Things I'd Like To Say,NEW COLONY SIX,1968-12-07,113,16,19
Time Of The Season,ZOMBIES,1969-01-18,108,3,16
There'll Come A Time,BETTY EVERETT,1968-12-28,107,26,14
Take Care Of Your Homework,JOHNNIE TAYLOR,1969-01-18,67,20,9
I Heard It Through The Grapevine,MARVIN GAYE,1968-11-16,108,1,16
Crossroads,CREAM,1969-01-25,99,28,8
Goodnight My Love,PAUL ANKA,1968-12-28,113,27,11
I'm Gonna Make You Love Me,DIANA ROSS &amp; THE SUPREMES &amp; THE TEMPTATIONS,1968-12-07,57,2,13
Good Lovin' Ain't Easy To Come By,MARVIN GAYE &amp; TAMMI TERRELL,1969-02-01,69,30,7
I Started A Joke,BEE GEES,1968-12-14,103,6,12
The Weight,ARETHA FRANKLIN,1969-02-22,52,19,7
To Susan On The West Coast Waiting,DONOVAN,1969-02-01,130,35,7
Hooked On A Feeling,B.J. THOMAS,1968-10-19,123,5,20
Soulshake,PEGGY SCOTT &amp; JO JO BENSON,1969-01-18,109,37,8
Sweet Cream Ladies Forward March,BOX TOPS,1968-12-21,114,28,16
Heaven,RASCALS,1969-02-08,90,39,6
You Gave Me A Mountain,FRANKIE LAINE,1969-01-25,121,24,13
Mr. Sun Mr. Moon,PAUL REVERE AND THE RAIDERS,1969-02-08,125,18,13
I Got A Line On You,SPIRIT,1969-01-04,110,25,14
I Don't Know Why,STEVIE WONDER,1969-02-15,77,39,7
May I,BILL DEAL &amp; THE RHONDELLS,1969-01-18,89,39,10
Cloud Nine,MONGO SANTAMARIA,1969-02-01,100,32,8
Honey,O.C. SMITH,1969-02-01,114,44,7
Woman Helping Man,VOGUES,1969-01-25,108,47,7
Daddy Sang Bass,JOHNNY CASH,1968-12-28,64,42,10
Mendocino,SIR DOUGLAS QUINTET,1969-01-04,121,27,17
Sophisticated Sissy,THE METERS,1969-02-01,108,34,9
Let It Be Me,GLEN CAMPBELL &amp; BOBBIE GENTRY,1969-01-25,90,36,9
I Forgot To Be Your Lover,WILLIAM BELL,1968-12-21,106,45,11
Lovin' Things,GRASS ROOTS,1969-02-15,83,49,7
Hot Smoke & Sasafrass,BUBBLE PUPPY,1969-01-25,124,14,15
Kum Ba Yah,TOMMY LEONETTI,1969-01-11,114,54,10
Tragedy,BRIAN HYLAND,1968-12-21,109,56,13
Someday Soon,JUDY COLLINS,1969-02-01,97,55,6
Do Your Thing,WATTS 103RD STREET RHYTHM BAND,1969-02-01,95,11,17
