Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
"Hello, I Love You",THE DOORS,1968-06-29,108,1,13
Classical Gas,MASON WILLIAMS,1968-06-15,102,2,15
Stoned Soul Picnic,THE 5TH DIMENSION,1968-05-25,104,3,17
Grazing In The Grass,HUGH MASEKELA,1968-06-08,83,1,12
People Got To Be Free,THE RASCALS,1968-07-13,107,1,15
Hurdy Gurdy Man,DONOVAN,1968-06-15,127,5,13
Lady Willpower,GARY PUCKETT AND THE UNION GAP,1968-06-08,64,2,13
"Turn Around, Look At Me",THE VOGUES,1968-05-25,136,7,18
Sunshine Of Your Love,CREAM,1968-07-06,52,5,12
Jumpin' Jack Flash,THE ROLLING STONES,1968-06-08,62,3,12
Born To Be Wild,STEPPENWOLF,1968-07-06,111,2,14
The Horse,CLIFF NOBLES AND CO.,1968-05-25,71,2,14
Stand In My Corner,THE DELLS,1968-06-29,89,10,13
Pictures Of Matchstick Men,THE STATUS QUO,1968-05-04,131,12,19
You Keep Me Hangin' On,VANILLA FUDGE,1968-07-13,73,6,12
This Guy's In Love With You,HERB ALPERT,1968-05-11,108,1,15
Journey To The Center Of The Mind,THE AMBOY DUKES,1968-06-15,125,16,14
Dream A Little Dream Of Me,MAMA CASS with THE MAMAS AND THE PAPAS,1968-07-06,94,12,11
Autumn Of My Life,BOBBY GOLDSBORO,1968-06-29,90,19,9
Light My Fire,JOSE FELICIANO,1968-07-06,133,3,15
Soul-Limbo,BOOKER T. AND THE MG'S,1968-07-06,116,17,11
Sky Pilot (Part 1),ERIC BURDON AND THE ANIMALS,1968-05-18,109,14,16
I Can't Stop Dancing,ARCHIE BELL AND THE DRELLS,1968-07-20,78,9,10
Sealed With A Kiss,GARY LEWIS AND THE PLAYBOYS,1968-06-15,131,19,15
Indian Lake,THE COWSILLS,1968-05-25,116,10,14
Reach Out Of The Darkness,FRIEND AND A LOVER,1968-05-18,97,10,14
Halfway To Paradise,BOBBY VINTON,1968-07-13,108,23,8
Angel Of The Morning,MERILEE RUSH AND THE TURNABOUTS,1968-04-27,123,7,17
The Look Of Love,SERGIO MENDES AND BRASIL '66,1968-05-11,77,4,14
(Love Is Like A) Baseball Game,THE INTRUDERS,1968-07-06,99,26,9
Lover's Holiday,PEGGY SCOTT &amp; JO JO BENSON,1968-05-18,114,31,15
Dreams Of The Everyday Housewife,GLEN CAMPBELL,1968-06-29,102,32,9
Don't Take It So Hard,PAUL REVERE AND THE RAIDERS featuring MARK LINDSEY,1968-06-15,117,27,10
Alice Long (You're Still My Favorite Girlfriend),TOMMY BOYCE &amp; BOBBY HART,1968-06-29,110,27,11
Hitch It To The Horse,THE FANTASTIC JOHNNY C,1968-06-15,121,34,11
You're All I Need To Get By,MARVIN GAYE &amp; TAMMI TERRELL,1968-07-27,80,7,12
Love Makes A Woman,BARBARA ACKLIN,1968-07-13,98,15,12
"Face It Girl, It's Over",NANCY WILSON,1968-04-27,117,29,16
"1, 2, 3, Red Light",1910 FRUITGUM CO.,1968-07-13,110,5,15
The Eyes Of A New York Woman,B.J. THOMAS,1968-06-01,125,28,17
You Met Your Match,STEVIE WONDER,1968-07-13,106,35,8
Eleanor Rigby,RAY CHARLES,1968-06-08,86,35,10
Here Comes The Judge,SHORTY LONG,1968-05-25,128,8,12
Please Return Your Love To Me,THE TEMPTATIONS,1968-07-27,102,26,8
Prayer Meetin',WILLIE MITCHELL,1968-07-06,113,45,8
Folsom Prison Blues,JOHNNY CASH,1968-05-25,96,32,12
Don't Give Up,PETULA CLARK,1968-07-20,88,37,7
Tuesday Afternoon (Forever Afternoon),THE MOODY BLUES,1968-07-06,127,24,13
Yesterday's Dreams,THE FOUR TOPS,1968-07-13,131,49,7
Do It Again,THE BEACH BOYS,1968-07-20,115,20,11
Slip Away,CLARENCE CARTER,1968-06-29,104,6,18
Down At Lulu's,THE OHIO EXPRESS,1968-07-20,131,33,11
I Get The Sweetest Feeling,JACKIE WILSON,1968-07-13,135,34,9
Hard To Handle,OTIS REDDING,1968-07-13,88,51,7
Somebody Cares,TOMMY JAMES AND THE SHONDELLS,1968-07-13,105,53,7
Can't You Find Another Way (Of Doing It),SAM AND DAVE,1968-08-03,86,54,6
The Impossible Dream,ROGER WILLIAMS,1968-07-13,77,55,7
Give A Damn,SPANKY AND OUR GANG,1968-08-03,95,43,8
"I Guess I'll Have To Cry, Cry,Cry",JAMES BROWN AND THE FAMOUS FLAMES,1968-07-20,108,55,7
Dreams Of The Everyday Housewife,WAYNE NEWTON,1968-06-29,94,60,7
The Fool On The Hill,SERGIO MENDES AND BRASIL '66,1968-08-10,61,6,12
Baby You Come Rollin' Across My Mind,THE PEPPERMINT TROLLEY COMPANY,1968-06-08,95,59,10
Sudden Stop,PERCY SLEDGE,1968-08-03,97,63,5
Brown Eyed Woman,BILL MEDLEY,1968-07-20,123,43,13
Understanding,RAY CHARLES,1968-06-08,112,46,13
Two-Bit Manchild,NEIL DIAMOND,1968-07-06,106,66,7
I've Never Found A Girl (To Love Me Like You Do),EDDIE FLOYD,1968-07-06,117,40,12
And Suddenly,THE CHERRY PEOPLE,1968-07-06,124,45,10
Mrs. Bluebird,ETERNITY'S CHILDREN,1968-06-29,111,69,9
