Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Roses Are Red,BOBBY VINTON,1962-06-02,102,1,16
The Stripper,DAVID ROSE AND HIS ORCHESTRA,1962-05-05,109,1,18
I Can't Stop Loving You,RAY CHARLES,1962-05-05,86,1,18
The Wah Watusi,THE ORLONS,1962-06-09,97,2,14
Sealed With A Kiss,BRIAN HYLAND,1962-06-09,100,3,14
Palisades Park,FREDDY CANNON,1962-05-12,69,3,15
Wolverton Mountain,CLAUDE KING,1962-05-19,103,6,17
It Keeps Right On A-Hurtin',JOHNNY TILLOTSON,1962-05-12,64,3,14
Gravy (For My Mashed Potatoes),DEE DEE SHARP,1962-06-09,116,9,11
Al Di La,EMILIO PERICOLI,1962-05-19,100,6,14
Johnny Get Angry,JOANIE SOMMERS,1962-05-26,95,7,14
Snap Your Fingers,JOE HENDERSON,1962-05-12,114,8,13
Speedy Gonzales,PAT BOONE,1962-06-16,70,6,13
I'll Never Dance Again,BOBBY RYDELL,1962-05-26,113,14,13
"Theme From ""Dr. Kildare"" Three Stars Will Shine Tonight",RICHARD CHAMBERLAIN,1962-06-02,72,10,14
Playboy,THE MARVELETTES,1962-05-05,88,7,15
Having A Party,SAM COOKE,1962-05-26,91,17,15
"Ahab, The Arab",RAY STEVENS,1962-06-23,105,5,12
Breaking Up Is Hard To Do,NEIL SEDAKA,1962-06-23,102,1,15
Dancin' Party,CHUBBY CHECKER,1962-06-23,78,12,10
Cindy's Birthday,JOHNNY CRAWFORD,1962-05-12,89,8,13
Johnny Loves Me,SHELLEY FABARES,1962-06-09,84,21,10
Twist And Shout,THE ISLEY BROTHERS,1962-05-26,118,17,17
I Need Your Loving,DON GARDNER &amp; DEE DEE FORD,1962-05-26,120,20,14
Little Bitty Pretty One,CLYDE McPHATTER,1962-06-16,78,25,8
The Crowd,ROY ORBISON,1962-06-02,85,26,10
Bristol Twistin' Annie,THE DOVELLS,1962-05-19,97,27,11
A Steel Guitar And A Glass Of Wine,PAUL ANKA,1962-05-19,116,13,11
"(Girls, Girls, Girls) Made To Love",EDDIE HODGES,1962-06-16,117,14,12
Sharing You,BOBBY VEE,1962-05-19,74,15,10
