Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Bleeding Love,LEONA LEWIS,2008-03-01,85,1,39
Lollipop,LIL WAYNE featuring STATIC MAJOR,2008-03-29,85,1,28
No Air,JORDIN SPARKS duet with CHRIS BROWN,2008-01-19,95,3,35
Love In This Club,USHER featuring YOUNG JEEZY,2008-03-01,83,1,25
Touch My Body,MARIAH CAREY,2008-03-01,57,1,20
Sexy Can I,RAY J &amp; YUNG BERG,2008-02-16,77,3,26
4 Minutes,MADONNA featuring JUSTIN TIMBERLAKE,2008-04-05,68,3,20
With You,CHRIS BROWN,2007-12-15,72,2,29
Love Song,SARA BAREILLES,2007-11-17,100,4,41
Low,FLO RIDA featuring T-PAIN,2007-11-10,91,1,40
See You Again,MILEY CYRUS,2007-12-22,94,10,27
Don't Stop The Music,RIHANNA,2007-12-08,94,3,30
Stop And Stare,ONEREPUBLIC,2007-12-29,98,12,31
Apologize,TIMBALAND featuring ONEREPUBLIC,2007-09-01,91,2,45
No One,ALICIA KEYS,2007-09-22,71,1,39
Superstar,LUPE FIASCO featuring MATTHEW SANTOS,2007-12-29,76,10,20
Independent,"WEBBIE, LIL' PHAT &amp; LIL' BOOSIE",2007-12-08,99,9,25
What About Now,DAUGHTRY,2008-04-26,18,18,2
Sorry,BUCKCHERRY,2007-12-22,86,9,24
Damaged,DANITY KANE,2008-03-29,64,10,22
The Boss,RICK ROSS featuring T-PAIN,2008-03-01,84,17,20
You're Gonna Miss This,TRACE ADKINS,2008-02-16,95,12,20
Elevator,FLO RIDA featuring TIMBALAND,2008-03-01,100,16,13
Feels Like Tonight,DAUGHTRY,2008-02-09,89,24,20
Pocketful Of Sunshine,NATASHA BEDINGFIELD,2008-03-15,94,5,33
She Got It,2 PISTOLS featuring T-PAIN &amp; TAY DIZM,2008-03-01,98,24,20
Praying For Time,CARRIE UNDERWOOD,2008-04-26,27,27,2
Our Song,TAYLOR SWIFT,2007-10-13,86,16,36
Teardrops On My Guitar,TAYLOR SWIFT,2007-12-15,44,13,23
Just Get Started Lovin' You,JAMES OTTO,2008-03-08,93,27,20
Paralyzer,FINGER ELEVEN,2007-06-23,97,6,50
Tattoo,JORDIN SPARKS,2007-10-13,58,8,31
What You Got,COLBY O'DONIS featuring AKON,2008-03-15,86,14,25
I Saw God Today,GEORGE STRAIT,2008-03-08,54,33,20
Say,JOHN MAYER,2008-02-09,95,12,26
Picture To Burn,TAYLOR SWIFT,2008-03-01,91,28,20
Bubbly,COLBIE CAILLAT,2007-08-18,97,5,42
Bust It Baby (Part 2),PLIES featuring NE-YO,2008-04-12,55,7,22
Whatever It Takes,LIFEHOUSE,2008-02-02,97,33,20
Killa,CHERISH featuring YUNG JOC,2008-02-23,97,39,15
Like You'll Never See Me Again,ALICIA KEYS,2007-11-24,93,12,24
Realize,COLBIE CAILLAT,2008-02-23,86,20,26
Shout To The Lord,AMERICAN IDOL TOP 8,2008-04-26,43,43,1
Take You There,SEAN KINGSTON,2007-11-17,81,7,25
When You Look Me In The Eyes,JONAS BROTHERS,2008-02-09,85,25,17
Break The Ice,BRITNEY SPEARS,2008-03-15,100,43,17
Crying Out For Me,MARIO,2007-12-15,97,33,20
Suffocate,J. HOLLIDAY,2007-11-24,96,18,24
I Remember,KEYSHIA COLE,2007-12-29,80,24,20
Falsetto,THE-DREAM,2008-01-26,84,30,19
Nine In The Afternoon,PANIC AT THE DISCO,2008-02-16,79,51,19
Shawty Get Loose,LIL MAMA featuring CHRIS BROWN,2008-03-08,92,10,12
The Way That I Love You,ASHANTI,2008-03-22,88,37,18
I'm Still A Guy,BRAD PAISLEY,2008-03-29,86,33,20
All-American Girl,CARRIE UNDERWOOD,2008-01-19,84,27,20
What Kinda Gone,CHRIS CAGLE,2008-02-02,94,54,20
Dey Know,SHAWTY LO,2008-01-26,94,31,17
Beat It,FALL OUT BOY featuring JOHN MAYER,2008-04-12,22,19,7
Sensual Seduction,SNOOP DOGG,2007-12-15,76,7,20
New Soul,YAEL NAIM,2008-02-16,9,7,16
It's Not My Time,3 DOORS DOWN,2008-03-08,94,17,29
Better In Time,LEONA LEWIS,2008-04-26,62,62,1
Laughed Until We Cried,JASON ALDEAN,2008-02-02,96,61,16
The Anthem,PITBULL featuring LIL JON,2008-01-26,88,36,17
Won't Go Home Without You,MAROON 5,2007-12-29,84,48,20
Samll Town Southern Man,ALAN JACKSON,2008-01-19,91,42,20
In Love With A Girl,GAVIN DeGRAW,2008-03-29,88,24,22
Every Day,RASCAL FLATTS,2008-03-29,98,45,17
Love Is A Beautiful Thing,PHIL VASSAR,2008-03-08,97,48,17
All Around Me,FLYLEAF,2008-03-29,94,40,19
I Won't Tell,FAT JOE featuring J. HOLIDAY,2008-01-26,81,37,16
Psycho,PUDDLE OF MUDD,2008-02-16,100,67,16
YAHHH!,SOULJA BOY TELL'EM featuring ARAB,2008-02-16,86,48,13
Shake It,METRO STATION,2008-04-19,88,10,30
Last Name,CARRIE UNDERWOOD,2008-04-19,86,19,20
Umma Do Me,ROCKO,2008-02-23,88,66,11
Hollywood's Not America,FERRAS,2008-04-05,84,62,10
Love Don't Live Here,LADY ANTEBELLUM,2008-03-15,95,53,18
Inside The Fire,DISTURBED,2008-04-12,73,73,8
Many Rivers To Cross,ANNIE LENNOX,2008-04-26,80,80,1
Party People,NELLY featuring FERGIE,2008-04-12,54,40,10
Feedback,JANET,2008-01-12,84,19,17
Never,JAHEIM,2008-01-19,100,76,16
Stronger Woman,JEWEL,2008-04-05,93,84,9
Customer,RAHEEM DeVAUGHN,2008-04-19,90,76,7
Shiftwork,KENNY CHESNEY,2008-01-19,92,47,16
Better As A Memory,KENNY CHESNEY,2008-04-26,87,46,17
We Weren't Crazy,JOSH GRACIN,2008-04-19,82,82,5
Trying To Stop Your Leaving,DIERKS BENTLEY,2008-04-19,92,73,15
Back When I Knew It All,MONTGOMERY GENTRY,2008-04-19,98,56,18
Home,BLAKE SHELTON,2008-04-26,91,41,20
She's A Hottie,TOBY KEITH,2008-04-26,92,71,10
Last Time,TREY SONGZ,2008-04-19,95,69,13
It's Good To Be Us,BUCKY COVINGTON,2008-03-08,96,81,8
Boyfriend / Girlfriend,C-SIDE featuring KEYSHIA COLE,2008-04-19,94,72,7
Te Quiero,FLEX,2008-04-05,99,87,13
Take A Bow,RIHANNA,2008-04-26,97,1,27
Got Me Going,DAY26,2008-04-12,79,79,3
What Hurts The Most,CASCADA,2008-01-26,95,52,14
Handlebars,FLOBOTS,2008-04-26,100,37,20
