Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Wishing Well,TERENCE TRENT D'ARBY,1988-01-16,79,1,25
Anything For You,GLORIA ESTEFAN &amp; MIAMI SOUND MACHINE,1988-03-12,63,1,23
Angel,AEROSMITH,1988-01-30,81,3,25
Where Do Broken Hearts Go,WHITNEY HOUSTON,1988-02-27,47,1,18
Pink Cadillac,NATALIE COLE,1988-03-05,67,5,17
Always On My Mind,PET SHOP BOYS,1988-03-26,61,4,15
Prove Your Love,TAYLOR DAYNE,1988-02-20,73,7,18
Shattered Dreams,JOHNNY HATES JAZZ,1988-03-19,63,2,19
Electric Blue,ICEHOUSE,1988-02-13,88,7,21
Naughty Girls (Need Love Too),SAMANTHA FOX,1988-02-27,90,3,27
I Don't Want To Live Without You,FOREIGNER,1988-03-19,64,5,17
Devil Inside,INXS,1988-02-13,65,2,17
Wait,WHITE LION,1988-02-27,88,8,21
One More Try,GEORGE MICHAEL,1988-04-16,40,1,18
"Get Outta My Dreams, Get Into My Car",BILLY OCEAN,1988-02-13,49,1,20
Two Occasions,THE DEELE,1988-02-27,86,10,21
Girlfriend,PEBBLES,1988-01-30,74,5,20
Piano In The Dark,BRENDA RUSSELL featuring JOE ESPOSITO,1988-02-20,92,6,25
One Step Up,BRUCE SPRINGSTEEN,1988-02-27,64,13,15
I Saw Him Standing There,TIFFANY,1988-02-27,56,7,14
Everything Your Heart Desires,DARYL HALL &amp; JOHN OATES,1988-04-16,46,3,16
Pamela,TOTO,1988-02-20,84,22,19
I Wish I Had A Girl,HENRY LEE SUMMER,1988-02-13,90,20,18
Dreaming,ORCHESTRAL MANOEUVRES IN THE DARK,1988-03-12,82,16,17
Together Forever,RICK ASTLEY,1988-04-16,62,1,18
My Girl,SUAVE,1988-03-12,91,20,15
Say It Again,JERMAINE STEWART,1988-03-19,72,27,12
Strange But True,TIMES TWO,1988-03-12,86,21,17
One Good Reason,PAUL CARRACK,1988-03-19,86,28,13
Circle In The Sand,BELINDA CARLISLE,1988-04-16,68,7,17
Man In The Mirror,MICHAEL JACKSON,1988-02-06,48,1,17
We All Sleep Alone,CHER,1988-04-09,84,14,15
Make It Real,THE JETS,1988-04-16,79,4,20
Rocket 2 U,THE JETS,1988-01-23,68,6,22
I Still Believe,BRENDA K. STARR,1988-04-02,80,13,26
Foolish Beat,DEBBIE GIBSON,1988-04-23,57,1,20
I'm Still Searching,GLASS TIGER,1988-04-09,67,31,11
Ritual,DAN REED NETWORK,1988-03-12,85,38,11
Nightime,PRETTY POISON,1988-04-02,79,36,12
Endless Summer Nights,RICHARD MARX,1988-01-23,53,2,21
Promise Me,THE COVER GIRLS,1988-03-26,82,40,19
Nite And Day,AL B. SURE!,1988-04-09,86,7,21
The Valley Road,BRUCE HORNSBY AND THE RANGE,1988-04-30,58,5,16
Some Kind Of Lover,JODY WATLEY,1988-01-30,76,10,17
