Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Annie's Song,JOHN DENVER,1974-06-01,87,1,17
Don't Let The Sun Go Down On Me,ELTON JOHN,1974-06-22,70,2,15
Feel Like Makin' Love,ROBERTA FLACK,1974-06-22,78,1,16
Rikki Don't Lose My Number,STEELY DAN,1974-05-11,84,4,19
The Night Chicago Died,PAPER LACE,1974-06-15,98,1,17
The Air That I Breathe,HOLLIES,1974-04-20,98,6,21
Rock & Roll Heaven,RIGHTEOUS BROTHERS,1974-05-25,78,3,17
Please Come To Boston,DAVE LOGGINS,1974-06-01,98,5,18
Call On Me,CHICAGO,1974-06-22,89,6,15
Sideshow,BLUE MAGIC,1974-05-18,92,8,21
Waterloo,ABBA,1974-06-01,76,6,17
Rock Your Baby,GEORGE McCRAE,1974-06-01,93,1,17
Rock The Boat,HUES CORPORATION,1974-05-25,83,1,18
Wildwood Weed,JIM STAFFORD,1974-07-06,84,7,14
Keep On Smilin',WET WILLIE,1974-05-25,93,10,19
Takin' Care Of Business,BACHMAN-TURNER OVERDRIVE,1974-05-18,98,12,20
If You Talk In Your Sleep,ELVIS PRESLEY,1974-06-08,77,17,13
Radar Love,GOLDEN EARRING,1974-05-11,99,13,20
Tell Me Something Good,RUFUS,1974-06-15,79,3,17
On & On,GLADYS KNIGHT AND THE PIPS,1974-05-25,70,5,17
Sure As I'm Sittin' Here,THREE DOG NIGHT,1974-06-29,88,16,13
Shinin' On,GRAND FUNK,1974-07-13,63,11,11
(You're) Having My Baby,PAUL ANKA,1974-07-06,82,1,15
Rock Me Gently,ANDY KIM,1974-06-22,81,1,18
You And Me Against The World,HELEN REDDY,1974-06-15,87,9,20
I'm Leaving It All Up To You,DONNY &amp; MARIE OSMOND,1974-07-06,90,4,15
One Hell Of A Woman,MAC DAVIS,1974-03-30,96,11,28
Machine Gun,COMMODORES,1974-06-15,83,22,13
Hang On In There Baby,JOHNNY BRISTOL,1974-06-29,79,8,17
Rub It In,BILLY 'CRASH' CRADDOCK,1974-06-29,84,16,15
Finally Got Myself Together,IMPRESSIONS,1974-05-04,99,17,18
Wild Thing,FANCY,1974-06-15,99,14,17
The Heart,GENE REDDING,1974-05-04,98,24,16
I Shot The Sheriff,ERIC CLAPTON,1974-07-13,76,1,14
Workin' At The Car Wash Blues,JIM CROCE,1974-06-08,84,32,11
Fish Ain't Bitin',LAMONT DOZIER,1974-06-15,91,26,12
My Thang,JAMES BROWN,1974-06-22,79,29,13
Then Came You,DIONNE WARWICK &amp; THE SPINNERS,1974-07-27,51,1,19
Nothing From Nothing,BILLY PRESTON,1974-07-13,70,1,18
Kung Fu,CURTIS MAYFIELD,1974-06-22,96,40,13
River's Risin',EDGAR WINTER,1974-07-13,102,33,10
If You Love Me,OLIVIA NEWTON-JOHN,1974-04-13,87,5,20
Happiness Is Just Around The Bend,MAIN INGREDIENT,1974-06-29,97,35,12
He Won't See Me,ANNE MURRAY,1974-04-20,83,8,20
Come Monday,JIMMY BUFFETT,1974-05-18,96,30,14
Put Out The Light,JOE COCKER,1974-06-22,82,46,12
Clap For The Wolfman,GUESS WHO,1974-07-13,105,6,17
Hollywood Swinging,KOOL AND THE GANG,1974-04-20,87,6,19
Billy - Don't Be A Hero,BO DONALDSON &amp; THE HEYWOODS,1974-04-20,90,1,19
Be Thankful For What You've Got,WILLIAM DE VAUGHAN,1974-05-04,89,4,18
Can't Get Enough Of Your Love Babe,BARRY WHITE,1974-08-03,51,1,12
Time For Livin',SLY AND THE FAMILY STONE,1974-07-06,98,32,12
Don't Knock My Love,DIANA ROSS &amp; MARVIN GAYE,1974-07-13,90,46,9
Old Home Filler-Up & Keep-On-A-Truckin' Cafe,C.W. McCALL,1974-06-29,90,54,7
Midnight At The Oasis,MARIA MULDAUR,1974-02-23,97,6,24
Ballero,WAR,1974-06-08,85,33,10
Let's Put It All Together,STYLISTICS,1974-07-27,77,18,12
Jive Turkey,OHIO PLAYERS,1974-06-15,75,47,11
Dancing Machine,JACKSON FIVE,1974-03-16,79,2,22
Band On The Run,PAUL McCARTNEY &amp; WINGS,1974-04-20,68,1,18
Room Full Of Roses,MICKEY GILLEY,1974-06-08,88,50,11
Don't Change Horses,TOWER OF POWER,1974-07-13,101,26,11
Between Her Goodbye & My Hello,GLADYS KNIGHT AND THE PIPS,1974-06-29,98,57,9
You're Welcome - Stop On By,BOBBY WOMACK,1974-07-06,97,59,7
Beach Baby,FIRST CLASS,1974-07-20,74,4,17
Sundown,GORDON LIGHTFOOT,1974-04-13,83,1,18
Kalimba Story,EARTH WIND AND FIRE,1974-07-06,103,55,10
You Make Me Feel Brand New,STYLISTICS,1974-03-23,84,2,25
Rings,LOBO,1974-07-20,79,43,9
You Can't Be A Beacon,DONNA FARGO,1974-06-29,91,57,13
Sugar Baby Love,RUBETTES,1974-07-13,109,37,11
Sweet Home Alabama,LYNYRD SKYNYRD,1974-07-27,93,8,17
I'm Coming Home,SPINNERS,1974-05-18,84,18,13
Secretary,BETTY WRIGHT,1974-07-13,84,62,8
Already Gone,EAGLES,1974-05-04,97,32,15
Who Do You Think You Are,BO DONALDSON &amp; THE HEYWOODS,1974-07-27,89,15,12
Free Man In Paris,JONI MITCHELL,1974-07-27,87,22,14
It's Better To Have,DON COVAY,1974-07-06,106,63,7
If You Wanna Get To Heaven,OZARK MOUNTAIN DAREDEVILS,1974-04-20,99,25,16
The Streak,RAY STEVENS,1974-04-13,84,1,17
Walk On,NEIL YOUNG,1974-07-13,91,69,7
That's How It Goes,BLOODSTONE,1974-07-27,88,82,6
Dance Master,WILLIE HENDERSON,1974-07-06,99,73,5
Moonlight Special,RAY STEVENS,1974-07-27,90,73,7
Eyes Of Silver,DOOBIE BROTHERS,1974-07-27,95,52,8
Live It Up,ISLEY BROTHERS,1974-07-27,97,52,16
Train Of Thought,CHER,1974-05-25,75,27,11
Get Out Of Denver,BOB SEGER,1974-07-27,94,80,4
