Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
"Theme From ""Shaft""",ISAAC HAYES,1971-10-16,50,1,13
"Gypsys, Tramps And Thieves",CHER,1971-09-18,88,1,16
Imagine,JOHN LENNON PLASTIC ONO BAND,1971-10-23,20,3,9
Baby I'm-A Want You,BREAD,1971-10-23,77,3,12
Have You Seen Her,THE CHI-LITES,1971-10-23,60,3,14
Reason To Believe / Maggie May,ROD STEWART,1971-07-17,98,1,21
Peace Train,CAT STEVENS,1971-09-25,88,7,12
Family Affair,SLY AND THE FAMILY STONE,1971-11-06,50,1,14
Got To Be There,MICHAEL JACKSON,1971-10-30,89,4,14
Yo-Yo,THE OSMONDS,1971-09-11,85,3,13
I've Found Someone Of My Own,FREE MOVEMENT,1971-07-10,91,5,21
Inner City Blues (Make Me Wanna Holler),MARVIN GAYE,1971-10-09,62,9,9
Desiderata,LES CRANE,1971-10-09,87,8,12
Everybody's Everything,SANTANA,1971-10-16,53,12,10
Rock Steady / Oh Me Oh My (I'm A Fool For You Baby),ARETHA FRANKLIN,1971-10-30,69,9,9
Superstar / Bless The Beasts And Children,THE CARPENTERS,1971-09-04,49,2,21
Easy Loving,FREDDIE HART,1971-08-21,79,17,17
Two Divided By Love,THE GRASS ROOTS,1971-10-09,79,16,11
Never My Love,THE 5TH DIMENSION,1971-09-18,89,12,11
Tired Of Being Alone,AL GREEN,1971-07-24,76,11,19
A Natural Man,LOU RAWLS,1971-08-28,86,17,18
Do You Know What I Mean,LEE MICHAELS,1971-07-31,97,6,17
Respect Yourself,THE STAPLE SINGERS,1971-10-16,82,12,14
I'm A Man / Question 67 And 68,CHICAGO,1971-10-09,66,24,10
All I Ever Need Is You,SONNY AND CHER,1971-10-16,89,7,15
Absolutely Right,THE FIVE MAN ELECTRICAL BAND,1971-10-16,70,26,8
One Tin Soldier (The Legend Of Billy Jack),COVEN,1971-09-18,87,26,12
The Night They Drove Old Dixie Down,JOAN BAEZ,1971-08-14,72,3,15
Cherish,DAVID CASSIDY,1971-11-06,87,9,12
Where Did Our Love Go,DONNIE ELBERT,1971-10-16,100,15,13
"Theme From ""Summer Of '42""",PETER NERO,1971-10-16,91,21,13
Superstar (Remember How You Got Where You Are),THE TEMPTATIONS,1971-11-06,85,18,10
Scorpio,DENNIS COFFEY AND THE DETROIT GUITAR BAND,1971-10-30,77,6,17
One Fine Morning,LIGHTHOUSE,1971-09-11,75,24,12
Only You Know And I Know,DELANEY AND BONNIE,1971-09-25,71,20,10
Wild Night,VAN MORRISON,1971-10-09,83,28,11
You've Got To Crawl (Before You Walk),THE 8TH DAY,1971-09-18,91,28,11
Trapped By A Thing Called Love,DENISE LaSALLE,1971-08-21,99,13,14
An Old Fashioned Love Song,THREE DOG NIGHT,1971-11-13,77,4,11
I'd Love To Change The World,TEN YEARS AFTER,1971-09-25,100,40,12
She's All I Got,FREDDIE NORTH,1971-10-02,81,39,12
Love,THE LETTERMEN,1971-10-09,73,42,10
You Are Everything,THE STYLISTICS,1971-11-06,76,9,16
It's A Cryin' Shame,GAYLE McCORMICK,1971-09-18,90,44,12
Till,TOM JONES,1971-10-30,71,41,7
Long Ago And Far Away,JAMES TAYLOR,1971-10-02,90,31,8
Stones / Crunchy Granola Suite,NEIL DIAMOND,1971-11-13,76,14,9
I'm A Greedy Man (Part 1),JAMES BROWN,1971-11-13,61,35,8
What Are You Doing Sunday,DAWN featuring TONY ORLANDO,1971-10-02,89,39,9
Charity Ball,FANNY,1971-09-18,81,40,10
Your Move,YES,1971-09-25,99,40,14
It's Impossible,THE NEW BIRTH,1971-10-09,81,52,9
