Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Lady Marmalade,"CHRISTINA AGUILERA, LIL' KIM, MYA &amp; PINK",2001-04-14,70,1,20
All For You,JANET,2001-03-17,14,1,22
Hanging By A Moment,LIFEHOUSE,2001-02-10,76,2,54
Ride Wit Me,NELLY featuring CITY SPUD,2001-02-24,57,3,29
Follow Me,UNCLE KRACKER,2001-03-10,72,5,33
Survivor,DESTINY'S CHILD,2001-03-17,43,2,20
Fiesta,R KELLY featuring JAY-Z,2001-03-31,73,6,21
Get Ur Freak On,"MISSY ""MISDEMEANOR"" ELLIOTT",2001-03-24,65,7,24
Thank You,DIDO,2001-01-13,80,3,39
My Baby,LIL' ROMEO,2001-05-19,33,3,14
Peaches & Cream,112,2001-04-14,75,4,29
Drops Of Jupiter (Tell Me),TRAIN,2001-03-17,77,5,53
What Would You Do?,CITY HIGH,2001-03-24,99,8,28
Let Me Blow Ya Mind,EVE featuring GWEN STEFANI,2001-04-28,80,2,33
There You'll Be,FAITH HILL,2001-05-26,46,10,20
I'm Like A Bird,NELLY FURTADO,2001-03-03,66,9,24
Superwoman,LIL' MO,2001-03-31,98,11,22
Play,JENNIFER LOPEZ,2001-04-07,76,18,20
Drive,INCUBUS,2001-02-17,75,9,39
Stutter,JOE featuring MYSTIKAL,2001-01-06,73,1,26
Missing You,CASE,2001-02-10,92,4,22
Never Had A Dream Come True,S CLUB 7,2001-03-03,61,10,20
Pop,'N SYNC,2001-06-02,29,19,15
Angel,SHAGGY featuring RAYVON,2000-12-30,81,1,28
Ain't Nothing 'Bout You,BROOKS &amp; DUNN,2001-03-10,77,25,20
Don't Happen Twice,KENNY CHESNEY,2001-03-10,82,26,20
Grown Men Don't Cry,TIM McGRAW,2001-03-31,70,25,20
I Hope You Dance,LEE ANN WOMACK with SONS OF THE DESERT,2001-01-27,28,14,28
South Side,MOBY featuring GWEN STEFANI,2000-12-02,94,14,32
Heard It All Before,SUNSHINE ANDERSON,2001-03-10,55,18,20
What It Feels Like For A Girl,MADONNA,2001-05-05,73,23,10
Irresistible,JESSICA SIMPSON,2001-05-19,69,15,20
Again,LENNY KRAVITZ,2000-11-18,72,4,32
If You're Gone,MATCHBOX TWENTY,2000-10-21,52,5,42
Put It On Me,JA RULE featuring LIL' MO &amp; VITA,2000-12-23,95,8,27
I'm Already There,LONESTAR,2001-05-05,69,24,20
"So Fresh, So Clean",OUTKAST,2001-03-03,71,30,20
Love,MUSIQ SOULCHILD,2001-02-17,77,24,21
This Is Me,DREAM,2001-05-12,67,39,20
It's A Great Day To Be Alive,TRAVIS TRITT,2001-03-03,78,33,20
It's Been Awhile,STAIND,2001-04-14,79,5,46
Right Where I Need To Be,GARY ALLAN,2001-04-07,83,42,20
I Cry,JA RULE featuring LIL' MO,2001-05-05,92,40,14
Music,ERICK SERMON featuring MARVIN GAYE,2001-06-02,60,22,20
Where The Party At,JAGGED EDGE with NELLY,2001-06-02,64,3,29
More Than That,BACKSTREET BOYS,2001-05-26,68,27,20
I Could Not Ask For More,SARA EVANS,2001-04-21,83,35,20
I Like Them Girls,TYRESE,2001-04-07,87,48,19
"Baby, Come Over (This Is Our Night)",SAMANTHA MUMBA,2001-05-12,68,49,17
Butterfly,CRAZY TOWN,2001-01-06,75,1,23
Mad Season,MATCHBOX TWENTY,2001-05-05,68,48,20
If You Can Do Anything Else,GEORGE STRAIT,2001-04-14,76,51,18
Jaded,AEROSMITH,2001-01-27,58,7,20
She Couldn't Change Me,MONTGOMERY GENTRY,2001-04-07,94,37,21
Wait A Minute,RAY J featuring LIL' KIM,2001-05-26,76,30,17
If I Fall You're Going Down With Me,DIXIE CHICKS,2001-03-17,75,38,18
Maybe I Deserve,TANK,2001-03-17,71,38,20
Oochie Wally,QB'S FINEST featuring NAS,2001-03-03,76,26,20
When It's Over,SUGAR RAY,2001-06-02,76,13,22
All Or Nothing,O-TOWN,2001-06-09,60,3,20
I Do!!,TOYA,2001-06-02,82,16,39
When Somebody Loves You,ALAN JACKSON,2001-04-28,84,52,17
Get Over Yourself,EDEN'S CRUSH,2001-03-31,8,8,14
Take It To Da House,TRICK DADDY featuring THE SNS EXPRESS,2001-03-10,99,50,20
Hit 'Em Up Style (Oops!),BLU CANTRELL,2001-05-05,83,2,34
Bootylicious,DESTINY'S CHILD,2001-06-09,66,1,19
Two People Fell In Love,BRAD PAISLEY,2001-04-28,79,51,18
Look At Us,SARINA PARIS,2001-02-24,99,59,20
Fill Me In,CRAIG DAVID,2001-06-09,69,15,27
Until The End Of Time,2PAC,2001-04-21,82,52,14
Mrs. Steven Rudy,MARK McGUINN,2001-03-24,84,44,15
We Need A Resolution,AALIYAH featuring TIMBALAND,2001-06-02,78,59,13
Who I Am,JESSICA ANDREWS,2001-01-27,79,28,20
Here's To The Night,EVE 6,2001-06-09,74,30,20
My Way,LIMP BIZKIT,2001-04-28,81,75,14
Can't Believe,FAITH EVANS featuring CARL THOMAS,2001-05-05,86,56,20
Bizounce,OLIVIA,2001-03-17,94,15,14
Video,INDIA.ARIE,2001-03-31,80,47,17
The Space Between,DAVE MATTHEWS BAND,2001-05-19,79,22,23
Let's Get It,"THREE THE... G.DEP, P. DIDDY &amp; BLACK ROB",2001-05-26,80,80,9
When I Think About Angels,JAMIE O'NEAL,2001-06-09,81,35,20
Lay Low,"SNOOP DOGG feat MASTER P, NATE DOGG, BUTCH CASSIDY &amp; THA EAS",2001-03-24,80,50,19
Breatless,THE CORRS,2001-01-27,81,34,20
La Bomba,AZUL AZUL,2001-04-07,96,70,20
Yellow,COLDPLAY,2001-03-10,73,48,20
Nobody Wants To Be Lonely,RICKY MARTIN with CHRISTINA AGUILERA,2001-01-27,66,13,20
Angel,LIONEL RICHIE,2001-05-05,70,70,18
Playas Gon' Play,3LW,2001-06-02,91,81,7
There She Goes,BABYFACE,2001-05-12,98,31,15
Everybody Doesn't,AMANDA,2001-05-12,87,81,6
Dream On,DEPECHE MODE,2001-05-12,85,85,10
I Wanna Be Bad,WILLA FORD,2001-06-09,92,22,20
A Long Walk,JILL SCOTT,2001-02-10,78,43,19
Austin,BLAKE SHELTON,2001-05-26,98,18,20
Who's That Girl?,EVE,2001-02-17,73,47,18
What I Really Meant To Say,CYNDI THOMSON,2001-06-02,98,26,20
Around The World (La La La La La),ATC,2001-02-10,53,28,18
Best I Ever Had (Grey Sky Morning),VERTICAL HORIZON,2001-03-03,65,58,16
Imitation Of Life,R.E.M.,2001-05-26,83,83,5
There It Is,GINUWINE,2001-04-07,82,66,10
