Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Low,FLO RIDA featuring T-PAIN,2007-11-10,91,1,40
No One,ALICIA KEYS,2007-09-22,71,1,39
Apologize,TIMBALAND featuring ONEREPUBLIC,2007-09-01,91,2,45
Kiss Kiss,CHRIS BROWN featuring T-PAIN,2007-09-29,100,1,26
Crank That (Soulja Boy),SOULJA BOY,2007-07-28,47,1,32
Clumsy,FERGIE,2007-10-27,91,5,25
Bubbly,COLBIE CAILLAT,2007-08-18,97,5,42
Paralyzer,FINGER ELEVEN,2007-06-23,97,6,50
Love Song,SARA BAREILLES,2007-11-17,100,4,41
Tattoo,JORDIN SPARKS,2007-10-13,58,8,31
Cyclone,BABY BASH featuring T-PAIN,2007-08-11,65,7,30
Sweetest Girl (Dollar Bill),"WYCLEF JEAN featuring AKON, LIL WAYNE &amp; NIIA",2007-09-29,94,12,28
Take You There,SEAN KINGSTON,2007-11-17,81,7,25
Stronger,KANYE WEST,2007-08-11,47,1,27
Hate That I Love You,RIHANNA featuring NE-YO,2007-09-15,98,7,26
Good Life,KANYE WEST featuring T-PAIN,2007-09-29,14,7,21
Our Song,TAYLOR SWIFT,2007-10-13,86,16,36
With You,CHRIS BROWN,2007-12-15,72,2,29
Teardrops On My Guitar,TAYLOR SWIFT,2007-12-15,44,13,23
Love Like This,NATASHA BEDINGFIELD featuring SEAN KINGSTON,2007-11-03,94,11,20
Big Girls Don't Cry,FERGIE,2007-05-05,41,1,48
Hypnotized,PLIES featuring AKON,2007-10-13,96,14,23
Rockstar,NICKELBACK,2007-07-07,47,6,30
How Far We've Come,MATCHBOX TWENTY,2007-09-15,93,11,22
I Don't Wanna Be In Love (Dance Floor Anthem),GOOD CHARLOTTE,2007-09-22,88,25,21
Misery Business,PARAMORE,2007-09-01,34,26,26
Shadow Of The Day,LINKIN PARK,2007-11-24,89,15,22
Piece Of Me,BRITNEY SPEARS,2007-11-17,65,18,20
