Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Mrs. Robinson,SIMON AND GARFUNKEL,1968-04-27,58,1,13
Tighten Up,ARCHIE BELL AND THE DRELLS,1968-03-30,81,1,15
This Guy's In Love With You,HERB ALPERT,1968-05-11,108,1,15
"The Good, The Bad And The Ugly","HUGO MONTENEGRO, HIS ORCHESTRA AND CHORUS",1968-02-17,97,2,22
Mony Mony,TOMMY JAMES AND THE SHONDELLS,1968-04-06,95,3,17
Yummy Yummy Yummy,THE OHIO EXPRESS,1968-04-20,110,4,16
MacArthur Park,RICHARD HARRIS,1968-05-11,79,2,13
A Beautiful Morning,THE RASCALS,1968-04-13,56,3,13
Think,ARETHA FRANKLIN,1968-05-18,67,7,10
Honey,BOBBY GOLDSBORO,1968-03-23,64,1,15
Ain't Nothing Like The Real Thing,MARVIN GAYE &amp; TAMMI TERRELL,1968-04-13,75,8,13
Cowboys To Girls,THE INTRUDERS,1968-03-23,87,6,14
The Look Of Love,SERGIO MENDES AND BRASIL '66,1968-05-11,77,4,14
Angel Of The Morning,MERILEE RUSH AND THE TURNABOUTS,1968-04-27,123,7,17
Delilah,TOM JONES,1968-03-16,97,15,15
Shoo-Be-Doo-Be-Doo-Da-Day,STEVIE WONDER,1968-04-06,74,9,13
Like To Get To Know You,SPANKY AND OUR GANG,1968-04-13,128,17,12
Master Jack,FOUR JACKS AND A JILL,1968-03-30,94,18,14
I Could Never Love Another (After Loving You),THE TEMPTATIONS,1968-05-04,87,13,10
If I Were A Carpenter,THE FOUR TOPS,1968-04-27,99,20,10
Do You Know The Way To San Jose,DIONNE WARWICK,1968-04-13,84,10,12
I Love You,PEOPLE,1968-03-23,129,14,20
Reach Out Of The Darkness,FRIEND AND A LOVER,1968-05-18,97,10,14
Take Time To Know Her,PERCY SLEDGE,1968-03-16,74,11,14
Licking Stick - Licking Stick (Part 1),JAMES BROWN AND THE FAMOUS FLAMES,1968-05-25,75,14,8
I Will Always Think About You,THE NEW COLONY SIX,1968-03-02,129,22,17
A Man Without Love (Quando M'innamoro),ENGELBERT HUMPERDINCK,1968-05-11,87,19,9
The Happy Song (Dum-Dum),OTIS REDDING,1968-04-27,87,25,8
How'd We Ever Get This Way,ANDY KIM,1968-04-20,130,21,14
She's Lookin' Good,WILSON PICKETT,1968-04-13,66,15,10
Love Is All Around,THE TROGGS,1968-02-10,118,7,18
Soul Serenade,WILLIE MITCHELL,1968-02-24,115,23,17
Tip-Toe Thru' The Tulips With Me,TINY TIM,1968-05-18,83,17,9
The Horse,CLIFF NOBLES AND CO.,1968-05-25,71,2,14
My Girl / Hey Girl (Medley),BOBBY VEE,1968-04-13,126,35,10
Young Girl,THE UNION GAP featuring GARY PUCKETT,1968-02-24,118,2,16
(You Keep Me) Hangin' On,JOE SIMON,1968-03-30,103,25,17
Never Give You Up,JERRY BUTLER,1968-05-04,91,20,14
Choo Choo Train,THE BOX TOPS,1968-06-01,62,26,8
Does Your Mama Know About Me,BOBBY TAYLOR AND THE VANCOUVERS,1968-04-06,127,29,12
Time For Livin',THE ASSOCIATION,1968-05-11,104,39,9
I'm Sorry,THE DELFONICS,1968-04-27,92,42,9
She's A Heartbreaker,GENE PITNEY,1968-04-27,129,16,15
I Wanna Live,GLENN CAMPBELL,1968-04-06,88,36,12
The Unicorn,THE IRISH ROVERS,1968-03-16,134,7,13
Cry Like A Baby,THE BOX TOPS,1968-02-24,128,2,16
Yester Love,SMOKEY ROBINSON AND THE MIRACLES,1968-06-01,73,31,8
United,PEACHES AND HERB,1968-05-18,89,46,8
If You Don't Want My Love,ROBERT JOHN,1968-03-23,130,49,15
Here Comes The Judge,SHORTY LONG,1968-05-25,128,8,12
Jelly Jungle (Of Orange Marmalade),THE LEMON PIPERS,1968-05-11,101,51,6
Indian Lake,THE COWSILLS,1968-05-25,116,10,14
Stoned Soul Picnic,THE 5TH DIMENSION,1968-05-25,104,3,17
Sky Pilot (Part 1),ERIC BURDON AND THE ANIMALS,1968-05-18,109,14,16
You Don't Know What You Mean To Me,SAM AND DAVE,1968-05-25,77,48,8
Unwind,RAY STEVENS,1968-03-16,117,52,14
Bring A Little Lovin',LOS BRAVOS,1968-05-11,135,51,9
Brooklyn Roads,NEIL DIAMOND,1968-05-04,124,58,7
I'll Never Do You Wrong,JOE TEX,1968-05-18,81,59,5
Love In Every Room (Meme Si Tu Revenais),PAUL MAURIAT AND HIS ORCHESTRA,1968-05-11,81,60,6
Sleepy Joe,HERMAN'S HERMITS,1968-05-04,120,61,7
Jumpin' Jack Flash,THE ROLLING STONES,1968-06-08,62,3,12
Some Things You Never Get Used To,DIANA ROSS AND THE SUPREMES,1968-06-08,63,30,7
Lady Willpower,GARY PUCKETT AND THE UNION GAP,1968-06-08,64,2,13
Here Come The Judge,THE MAGISTRATES,1968-06-01,100,54,7
It Should Have Been Me,GLADYS KNIGHT AND THE PIPS,1968-06-01,106,40,9
May I Take A Giant Step (Into Your Heart),1910 FRUITGUM CO.,1968-04-20,86,63,8
I Wish I Knew (How It Would Feel To Be Free),SOLOMON BURKE,1968-05-04,95,68,8
America Is My Home (Part 1),JAMES BROWN AND THE FAMOUS FLAMES,1968-05-25,89,52,7
The Doctor,MARY WELLS,1968-05-18,100,65,8
I Got You Babe,ETTA JAMES,1968-05-18,88,69,7
Anyone For Tennis,CREAM,1968-05-11,99,64,5
Pictures Of Matchstick Men,THE STATUS QUO,1968-05-04,131,12,19
You Ain't Going Nowhere,THE BYRDS,1968-04-27,109,74,7
Folsom Prison Blues,JOHNNY CASH,1968-05-25,96,32,12
My Shy Violet,THE MILLS BROTHERS,1968-05-11,115,73,8
"Face It Girl, It's Over",NANCY WILSON,1968-04-27,117,29,16
Back In Love Again,THE BUCKINGHAMS,1968-05-25,131,57,8
Safe In My Garden,THE MAMAS AND THE PAPAS,1968-06-01,102,53,7
It's Over,EDDY ARNOLD,1968-05-18,96,74,7
Mountain Of Love,RONNIE DOVE,1968-06-01,119,67,7
Apologize,ED AMES,1968-05-11,97,79,7
Grazing In The Grass,HUGH MASEKELA,1968-06-08,83,1,12
"Ready, Willing And Able",THE AMERICAN BREED,1968-05-11,127,84,5
Here I Am Baby,THE MARVELETTES,1968-05-25,103,44,11
Eleanor Rigby,RAY CHARLES,1968-06-08,86,35,10
Lover's Holiday,PEGGY SCOTT &amp; JO JO BENSON,1968-05-18,114,31,15
Funky Fever,CLARENCE CARTER,1968-05-18,105,88,5
Ain't Nothin' But A House Party,THE SHOW STOPPERS,1968-05-25,109,87,6
Lili Marlene,AL MARTINO,1968-04-27,96,87,7
San Francisco Girls (Return Of The Native),FEVER TREE,1968-06-01,91,91,3
Hold On,THE RADIANTS,1968-05-25,93,68,9
Let Me Be Lonely,DIONNE WARWICK,1968-06-01,128,71,6
Here Come Da Judge,THE BUENA VISTAS,1968-05-25,135,88,5
Baby You Come Rollin' Across My Mind,THE PEPPERMINT TROLLEY COMPANY,1968-06-08,95,59,10
Sweet Memories,ANDY WILLIAMS,1968-06-08,96,75,6
Climb Every Mountain,THE HESITATIONS,1968-05-11,107,90,5
Don't Sign The Paper Baby (I Want You Back),JIMMY DELPHS,1968-05-11,112,96,6
Lonely Is The Name,SAMMY DAVIS JR.,1968-04-27,116,93,7
Congratulations,CLIFF RICHARD,1968-06-01,123,99,4
D.W. Washburn,THE MONKEES,1968-06-08,101,19,8
"Your Time Hasn't Come Yet, Baby",ELVIS PRESLEY,1968-06-08,102,72,9
"Turn Around, Look At Me",THE VOGUES,1968-05-25,136,7,18
Let Yourself Go,ELVIS PRESLEY,1968-06-08,104,71,6
It's Nice To Be With You,THE MONKEES,1968-06-08,105,51,8
Hang 'Em High,"HUGO MONTENEGRO, HIS ORCHESTRA AND CHORUS",1968-06-08,106,82,8
Where To We Go,BILLY VERA &amp; JUDY CLAY,1968-06-08,107,107,2
Lovin' Season,GENE AND DEBBIE,1968-06-08,108,81,7
All The Grey Haired Men,THE LETTERMEN,1968-06-08,109,109,2
La La La (He Gives Me Love),RAYMOND LeFEVRE AND HIS ORCHESTRA,1968-05-18,121,110,4
Little Green Apples,PATTI PAGE,1968-06-08,111,109,3
Understanding,RAY CHARLES,1968-06-08,112,46,13
Looking Back,THE SPENCER DAVIS GROUP,1968-06-08,113,113,1
Turn On Your Love Light,BILL BLACK'S COMBO,1968-06-08,114,82,11
Please Stay,THE DAVE CLARK FIVE,1968-05-18,126,115,4
Sock It To Me Sunshine,THE CURTIN' CALLS,1968-05-25,133,116,3
Young Birds Fly,THE CRYAN' SHAMES,1968-06-01,122,117,2
The Eyes Of A New York Woman,B.J. THOMAS,1968-06-01,125,28,17
Sugar (Don't Take Away My Candy),THE JIVE FIVE featuring EUGENE PITT,1968-06-01,120,119,3
"Be Young, Be Foolish, Be Happy",THE TAMS,1968-06-01,132,61,9
Send My Baby Back,FREDDIE HUGHES,1968-06-08,121,94,10
Helule Helule,THE TREMELOES,1968-06-01,133,122,2
He Gives Me Love (La La La),LESLEY GORE,1968-06-08,123,119,3
Backwards And Forewards,DECEMBER'S CHILDREN,1968-05-18,134,123,5
