Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Incense And Peppermints,STRAWBERRY ALARM CLOCK,1967-09-23,101,1,17
To Sir With Love,LULU,1967-08-26,128,1,19
"The Rain, The Park And Other Things",THE COWSILLS,1967-09-30,90,2,16
Soul Man,SAM AND DAVE,1967-09-09,79,2,15
Daydream Believer,THE MONKEES,1967-11-11,101,1,13
Please Love Me Forever,BOBBY VINTON,1967-09-23,102,6,14
I Say A Little Prayer,DIONNE WARWICK,1967-10-21,75,4,13
It Must Be Him,VICKI CARR,1967-08-26,132,3,16
I Can See For Miles,THE WHO,1967-10-07,108,9,12
Expressway (To Your Heart),THE SOUL SURVIVORS,1967-09-02,83,4,15
Your Precious Love,MARVIN GAYE &amp; TAMMY TERRELL,1967-09-09,73,5,13
Pata Pata,MARIAM MAKEBA,1967-09-30,122,12,12
Everlasting Love,ROBERT KNIGHT,1967-09-09,124,13,15
(Loneliness Made Me Realize) It's You That I Need,THE TEMPTATIONS,1967-10-07,101,14,10
Let It Out (Let Hit All Hang Out),THE HOMBRES,1967-09-02,134,12,15
I Heard It Through The Grapevine,GLADYS KNIGHT AND THE PIPS,1967-10-14,111,2,18
You Better Sit Down Kids,CHER,1967-10-28,79,9,13
An Open Letter To My Teenage Son,VICTOR LUNDBERG,1967-11-11,84,10,6
Lazy Day,SPANKY AND OUR GANG,1967-10-14,88,14,11
Boogaloo Down Broadway,THE FANTASTIC JOHNNY C.,1967-09-23,114,7,20
Keep The Ball Rollin',JAY AND THE TECHNIQUES,1967-10-21,90,14,12
Kentucky Woman,NEIL DIAMOND,1967-10-14,82,22,8
Stag-O-Lee,WILSON PICKETT,1967-10-28,104,22,7
Like An Old Time Movie,SCOTT McKENZIE,1967-10-14,101,24,8
Lady Bird,NANCY SINATRA &amp; LEE HAZELWOOD,1967-10-21,76,20,6
Glad To Be Unhappy,THE MAMAS AND THE PAPAS,1967-10-28,62,26,7
She Is Still A Mystery,THE LOVIN' SPOONFUL,1967-10-28,63,27,6
I Second That Emotion,SMOKEY ROBINSON AND THE MIRACLES,1967-11-04,85,4,15
In And Out Of Love,DIANA ROSS AND THE SUPREMES,1967-11-11,65,9,8
Watch The Flowers Grow,THE FOUR SEASONS,1967-10-28,76,30,7
