Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Call Me,BLONDIE,1980-02-16,80,1,25
Ride Like The Wind,CHRISTOPHER CROSS,1980-02-16,61,2,21
Lost In Love,AIR SUPPLY,1980-02-09,81,3,23
Funky Town,LIPPS INC.,1980-03-29,89,1,23
With You I'm Born Again,BILLY PRESTON &amp; SYREETA,1979-12-08,98,4,29
Sexy Eyes,DR. HOOK,1980-02-16,71,5,21
You May Be Right,BILLY JOEL,1980-03-15,53,7,15
Don't Fall In Love With A Dreamer,KENNY ROGERS &amp; KIM CARNES,1980-03-29,56,4,19
Another Brick In The Wall,PINK FLOYD,1980-01-19,77,1,25
Biggest Part Of Me,AMBROSIA,1980-04-06,60,3,19
Hurt So Bad,LINDA RONSTADT,1980-04-13,46,8,14
Cars,GARY NUMAN,1980-02-16,81,9,25
I Can't Help It,ANDY GIBB &amp; OLIVIA NEWTON-JOHN,1980-03-29,63,12,13
Pilot Of The Airwaves,CHARLIE DORE,1980-02-23,74,13,17
Brass In Pocket,PRETENDERS,1980-02-16,92,15,20
Stomp,BROTHERS JOHNSON,1980-03-22,70,7,18
Breakdown Dead Ahead,BOZ SCAGGS,1980-03-29,65,14,16
Against The Wind,BOB SEGER,1980-05-04,54,5,17
Coming Up,PAUL McCARTNEY,1980-04-27,73,1,21
The Rose,BETTE MIDLER,1980-03-22,86,3,25
Steal Away,ROBBIE DUPREE,1980-04-20,75,6,22
Heart Hotels,DAN FOGELBERG,1980-03-29,66,21,12
Do Right,PAUL DAVIS,1980-03-08,76,23,14
Fire Lake,BOB SEGER,1980-02-23,65,6,16
Train In Vain,CLASH,1980-03-29,74,23,13
She's Out Of My Life,MICHAEL JACKSON,1980-04-20,57,10,16
Little Jeannie,ELTON JOHN,1980-05-04,65,3,21
I Can't Tell You Why,EAGLES,1980-02-23,60,8,16
Let's Get Serious,JERMAINE JACKSON,1980-04-06,73,9,22
The Seduction,JAMES LAST,1980-04-06,67,28,12
Let Me Be The Clock,SMOKEY ROBINSON,1980-03-15,88,31,14
Wondering Where The Lions Are,BRUCE COCKBURN,1980-03-29,75,21,16
Should've Never Let You Go,NEIL SEDAKA &amp; DARA SEDAKA,1980-03-29,90,19,19
Gee Whiz,BERNADETTE PETERS,1980-03-29,88,31,13
Headed For A Fall,FIREFALL,1980-04-20,62,35,8
Starting Over Again,DOLLY PARTON,1980-04-06,74,36,9
Hold On To My Love,JIMMY RUFFIN,1980-03-01,63,10,14
Special Lady,RAY GOODMAN &amp; BROWN,1980-01-26,89,5,18
I Don't Want To Walk Without You,BARRY MANILOW,1980-04-20,70,36,10
We Live For Love,PAT BENATAR,1980-04-06,88,27,14
We Were Meant To Be Lovers,PHOTOGLO,1980-03-29,97,31,14
Lucky Me,ANNE MURRAY,1980-04-06,82,42,8
Don't Say Goodnight,ISLEY BROTHERS,1980-04-20,76,39,9
Love Stinks,J. GEILS BAND,1980-04-20,73,38,11
When The Feeling Comes Around,JENNIFER WARNES,1980-04-06,83,45,8
Lady,WHISPERS,1980-04-13,107,28,12
New Romance,SPIDER,1980-04-20,90,39,11
Twilight Zone,MANHATTAN TRANSFER,1980-04-20,84,30,12
Theme From New York New York,FRANK SINATRA,1980-05-04,76,32,12
Two Places At The Same Time,RAY PARKER JR. &amp; THE RAYDIO,1980-03-22,107,30,18
Working My Way Back To You,SPINNERS,1979-12-15,82,2,25
Shining Star,MANHATTANS,1980-04-27,90,5,25
Don't Push It Don't Force It,LEON HAYWOOD,1980-04-06,93,49,11
Think About Me,FLEETWOOD MAC,1980-03-15,66,20,12
Any Way You Want It,JOURNEY,1980-03-01,75,23,15
Coming Down From Love,BOBBY CALDWELL,1980-04-20,89,42,10
Fool For A Pretty Face,HUMBLE PIE,1980-04-27,85,52,7
Rock Lobster,B-52'S,1980-04-20,87,56,8
Answering Machine,RUPERT HOLMES,1980-05-04,82,32,11
Tired Of Toein' The Line,ROCKY BURNETTE,1980-05-11,71,8,19
Here Comes My Girl,TOM PETTY AND THE HEARTBREAKERS,1980-04-27,80,59,7
Too Hot,KOOL AND THE GANG,1980-01-19,76,5,18
Power,TEMPTATIONS,1980-05-11,73,43,9
It's Not A Wonder,LITTLE RIVER BAND,1980-05-04,84,51,6
Run Like Hell,PINK FLOYD,1980-05-11,80,53,6
I Pledge My Love,PEACHES &amp; HERB,1980-01-19,90,19,19
Cupid / I've Loved You For A Long Time (Medley),THE SPINNERS,1980-05-17,67,4,19
Let Me Love You Tonight,PURE PRAIRIE LEAGUE,1980-05-11,81,10,17
It's Hard To Be Humble,MAC DAVIS,1980-03-22,88,43,12
Off The Wall,MICHAEL JACKSON,1980-02-16,53,10,17
Atomic,BLONDIE,1980-05-17,71,39,9
Midnight Rendezvous,BABYS,1980-04-20,104,72,6
One Fine Day,CAROLE KING,1980-05-17,73,12,17
All Night Long,JOE WALSH,1980-05-17,74,19,16
Happy Together,CAPTAIN AND TENNILLE,1980-05-11,85,53,6
Back Together Again,ROBERTA FLACK with DONNY HATHAWAY,1980-05-17,76,56,8
Clones (We're All),ALICE COOPER,1980-05-17,77,40,9
King Of The Hill,RICK PINETTE &amp; OAK,1980-05-11,88,36,14
All Night Thing,THE INVISIBLE MAN'S BAND,1980-05-11,103,45,11
Inside Of You,RAY GOODMAN AND BROWN,1980-05-11,84,76,4
Ashes By Now,RODNEY CROWELL,1980-05-11,90,37,11
Just For The Moment,RAY KENNEDY,1980-05-04,89,82,3
Dancin' Like Lovers,MARY MacGREGOR,1980-04-20,103,72,8
Is This Love,THE PAT TRAVERS BAND,1980-05-17,84,50,7
Stand By Me,MICKEY GILLEY,1980-05-17,85,22,18
Gone Too Far,EDDIE RABBITT,1980-05-04,88,82,4
I Only Want To Be With You,THE TOURISTS,1980-05-17,87,83,4
Somethin' 'Bout You Baby I Like,GLEN CAMPBELL &amp; RITA COOLIDGE,1980-05-17,88,42,10
Love And Loneliness,THE MOTORS,1980-05-17,89,78,5
A Lover's Holiday,CHANGE,1980-05-11,104,40,14
And The Beat Goes On,WHISPERS,1980-02-09,79,19,15
What's Your Hurry Darlin',IRONHORSE,1980-04-27,98,89,6
Crazy Little Thing Called Love,QUEEN,1979-12-22,58,1,22
Catching The Sun,SPYRO GYRA,1980-03-22,109,68,9
Real Love,CRETONES,1980-03-29,107,79,11
White Hot,RED RIDER,1980-04-06,84,48,7
Keep The Fire,KENNY LOGGINS,1980-02-23,82,36,13
Fire In The Morning,MELISSA MANCHESTER,1980-02-23,81,32,13
How Do I Make You,LINDA RONSTADT,1980-02-02,68,10,16
Solitaire,PETER McIAN,1980-04-06,90,52,7
Got To Be Enough,CON FUNK SHUN,1980-05-04,103,101,3
High,SKYY,1980-05-11,102,102,3
Hangin' Out,KOOL AND THE GANG,1980-05-17,103,103,3
Dallas,FLOYD CRAMER,1980-05-04,104,104,5
Overnight Sensation,JERRY KNIGHT,1980-05-04,106,103,5
Clouds,CHAKA KHAN,1980-05-17,106,103,2
Give Me Some Emotion,WEBSTER LEWIS,1980-05-04,107,107,3
