Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
These Boots Are Made For Walkin',NANCY SINATRA,1966-01-08,120,1,16
Lightnin' Strikes,LOU CHRISTIE,1965-12-11,133,1,17
Ballad Of The Green Berets,SGT. BARRY SADLER,1966-02-05,87,1,13
Uptight (Everything's Alright),STEVIE WONDER,1965-12-18,100,3,14
My World Is Empty Without You,SUPREMES,1966-01-15,78,5,11
My Love,PETULA CLARK,1965-12-25,90,1,13
Don't Mess With Bill,THE MARVELLETTES,1965-12-25,102,7,13
California Dreamin',MAMAS AND THE PAPAS,1965-12-25,116,4,19
Elusive Butterfly,BOB LIND,1966-01-08,130,5,15
Working My Way Back To You,FOUR SEASONS,1966-01-29,63,9,9
Zorba The Greek,HERB ALPERT &amp; THE TIJUANA BRASS,1965-12-25,82,11,12
Crying Time,RAY CHARLES,1965-12-04,108,6,16
Listen People,HERMAN'S HERMITS,1966-02-19,41,3,9
I Fought The Law,BOBBY FULLER FOUR,1966-01-22,111,9,12
Barbara Ann,THE BEACH BOYS,1966-01-01,81,2,11
What Now My Love,SONNY &amp; CHER,1966-01-29,68,14,8
A Well Respected Man,KINKS,1965-11-27,109,13,15
When Liking Turns To Loving,RONNIE DOVE,1966-01-22,71,18,9
No Matter What Shape (Your Stomach's In),T-BONES,1965-12-04,111,3,14
The Cheater,BOB KUBAN &amp; THE IN-MEN,1966-01-29,86,12,11
At The Scene,DAVE CLARK FIVE,1966-01-29,101,18,8
Call Me,CHRIS MONTEZ,1965-12-18,124,22,13
Going To A Go-Go,MIRACLES,1965-12-25,84,11,12
We Can Work It Out,BEATLES,1965-12-11,101,1,13
Batman Theme,MARKETTS,1966-02-05,85,17,9
Just Like Me,PAUL REVERE AND THE RAIDERS,1965-11-27,116,11,16
I See The Light,FIVE AMERICANS,1965-12-11,126,26,14
You Baby,TURTLES,1966-02-05,71,20,12
Michelle,DAVID &amp; JONATHAN,1966-01-08,98,18,9
My Baby Loves Me,MARTHA AND THE VANDELLAS,1966-01-22,75,22,11
Homeward Bound,SIMON &amp; GARFUNKEL,1966-02-05,106,5,13
Night Time,STRANGELOVES,1966-01-15,85,30,8
Breakin' Up Is Breakin' My Heart,ROY ORBISON,1966-01-22,81,31,8
Lies,KNICKERBOCKERS,1965-12-04,96,20,13
Jenny Take A Ride,MITCH RYDER AND THE DETROIT WHEELS,1965-12-11,100,10,12
Love Makes The World Go Round,DEON JACKSON,1966-01-15,132,11,15
Long Live Our Love,SHANGRI-LAS,1966-02-05,81,33,6
A Hard Day's Night,RAMSEY LEWIS TRIO,1966-01-22,58,29,6
Five O'Clock World,VOGUES,1965-11-27,94,4,14
She's Just My Style,GARY LEWIS AND THE PLAYBOYS,1965-12-11,57,3,12
Baby Scratch My Back,SLIM HARPO,1966-01-22,128,16,14
634-5789,WILSON PICKETT,1966-02-12,81,13,11
Andrea,SUNRAYS,1966-01-15,130,41,9
"Get Out Of My Life, Woman",LEE DORSEY,1966-01-01,93,44,10
Like A Baby,LEN BARRY,1966-01-01,83,27,9
19th Nervous Breakdown,ROLLING STONES,1966-02-26,46,2,10
Somewhere There's A Someone,DEAN MARTIN,1966-02-12,88,32,8
Batman Theme,NEIL HEFTI,1966-02-05,114,35,9
The Rains Came,SIR DOUGLAS QUINTET,1966-01-22,117,31,12
Husbands & Wives,ROGER MILLER,1966-02-12,109,26,8
Love Is All We Need,MEL CARTER,1966-01-22,84,50,8
The Dedication Song,FREDDY CANNON,1966-02-12,116,41,7
(You're Gonna) Hurt Yourself,FRANKIE VALLI,1966-01-08,111,39,8
Bye Bye Blues,BERT KAEMPFERT,1966-01-22,86,54,7
Woman,PETER &amp; GORDON,1966-02-12,83,14,12
It's Too Late,BOBBY GOLDSBORO,1966-02-12,105,23,9
Waitin' In Your Welfare Line,BUCK OWENS,1966-01-22,101,57,8
A Little Bit Of Soap,EXCITERS,1966-01-22,127,58,7
I Want To Go With You,EDDY ARNOLD,1966-02-05,99,36,11
This Can't Be True,EDDIE HOLMAN,1966-01-01,125,57,13
Hide And Seek,THE SHEEP,1966-01-29,84,58,7
Up And Down,McCOYS,1966-02-12,98,46,6
It Won't Be Wrong,BYRDS,1966-02-05,119,63,6
Georgia On My Mind,RIGHTEOUS BROTHERS,1966-02-05,90,62,5
My Ship Is Coming In,WALKER BROTHERS,1966-01-29,87,63,5
In My Room,VERDELLE SMITH,1966-01-29,117,62,8
Shake Me Wake Me,FOUR TOPS,1966-02-19,86,18,9
Michelle,BUD SHANK,1966-01-15,126,65,7
One More Heartache,MARVIN GAYE,1966-02-19,89,29,8
Batman,JAN &amp; DEAN,1966-02-05,112,66,6
Magic Town,VOGUES,1966-02-26,71,21,9
I'm So Lonesome I Could Cry,B.J. THOMAS,1966-02-12,104,8,14
I'll Go Crazy,JAMES BROWN,1966-02-19,85,73,2
Dear Lover,MARY WELLS,1966-02-12,92,51,8
Tears,BOBBY VINTON,1966-02-12,107,59,7
