Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Seasons Change,EXPOSE,1987-11-28,57,1,20
What Have I Done To Deserve This?,PET SHOP BOYS &amp; DUSTY SPRINGFIELD,1987-12-12,60,2,18
Could've Been,TIFFANY,1987-11-28,86,1,20
Father Figure,GEORGE MICHAEL,1988-01-16,49,1,17
Hungry Eyes,ERIC CARMEN,1987-11-07,88,4,25
Say You Will,FOREIGNER,1987-12-05,59,6,19
She's Like The Wind,PATRICK SWAYZE featuring WENDY FRAZER,1987-12-19,84,3,21
Never Gonna Give You Up,RICK ASTLEY,1987-12-19,71,1,24
Don't Shed A Tear,PAUL CARRACK,1987-11-14,72,9,24
I Want To Be Your Man,ROGER,1987-11-14,88,3,21
Can't Stay Away From You,GLORIA ESTEFAN &amp; MIAMI SOUNDMACHINE,1987-11-21,89,6,23
I Get Weak,BELINDA CARLISLE,1988-01-16,54,2,16
Pump Up The Volume,M/A/R/R/S,1987-11-28,96,13,23
Need You Tonight,INXS,1987-10-24,93,1,25
Hazy Shade Of Winter,BANGLES,1987-11-14,73,2,21
I Found Someone,CHER,1987-11-21,79,10,26
Everywhere,FLEETWOOD MAC,1987-11-28,65,14,18
Just Like Paradise,DAVID LEE ROTH,1988-01-16,56,6,16
Push It,SALT-N-PEPA,1987-11-21,76,19,25
Endless Summer Nights,RICHARD MARX,1988-01-23,53,2,21
Tunnel Of Love,BRUCE SPRINGSTEEN,1987-12-05,57,9,16
Love Overboard,GLADYS KNIGHT AND THE PIPS,1988-01-09,82,13,14
I Live For Your Love,NATALIE COLE,1987-11-07,90,13,22
Out Of The Blue,DEBBIE GIBSON,1988-01-30,57,3,17
Be Still My Beating Heart,STING,1988-01-16,64,15,14
I Want Her,KEITH SWEAT,1988-01-16,77,5,20
Man In The Mirror,MICHAEL JACKSON,1988-02-06,48,1,17
Hysteria,DEF LEPPARD,1988-01-23,66,10,16
Because Of You,THE COVER GIRLS,1987-11-28,94,27,20
Pop Goes The World,MEN WITHOUT HATS,1987-10-31,91,20,21
(Sittin' On) The Dock Of The Bay,MICHAEL BOLTON,1988-01-23,72,11,17
Rocket 2 U,THE JETS,1988-01-23,68,6,22
853-5937,SQUEEZE,1987-12-19,79,32,12
Twilight World,SWING OUT SISTER,1987-12-19,97,31,15
"Get Outta My Dreams, Get Into My Car",BILLY OCEAN,1988-02-13,49,1,20
Got My Mind Set On You,GEORGE HARRISON,1987-10-24,66,1,22
The Way You Make Me Feel,MICHAEL JACKSON,1987-11-21,44,1,18
I Could Never Take The Place Of Your Man,THE ARTIST,1987-11-14,81,10,17
Tell It To My Heart,TAYLOR DAYNE,1987-10-10,92,7,25
Live My Life,BOY GEORGE,1987-12-26,80,40,12
Candle In The Wind,ELTON JOHN,1987-11-07,68,6,21
Girlfriend,PEBBLES,1988-01-30,74,5,20
