Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Karma Chameleon,CULTURE CLUB,1983-12-03,52,1,22
Owner Of A Lonely Heart,YES,1983-11-05,62,1,23
Talking In Your Sleep,THE ROMANTICS,1983-10-08,90,3,26
Joanna,KOOL AND THE GANG,1983-11-05,90,2,24
Break My Stride,MATTHEW WILDER,1983-09-17,94,5,29
I Guess That's Why They Call It The Blues,ELTON JOHN,1983-10-29,65,4,23
Running With The Night,LIONEL RICHIE,1983-11-26,57,7,19
That's All,GENESIS,1983-11-26,63,6,20
Think Of Laura,CHRISTOPHER CROSS,1983-12-10,67,9,17
Pink Houses,JOHN MELLENCAMP,1983-12-10,45,8,16
Jump,VAN HALEN,1984-01-14,47,1,21
I Still Can't Get Over Loving You,RAY PARKER JR.,1983-11-12,81,12,19
Say Say Say,PAUL McCARTNEY &amp; MICHAEL JACKSON,1983-10-15,26,1,22
Let The Music Play,SHANNON,1983-11-05,101,8,25
An Innocent Man,BILLY JOEL,1983-12-17,51,10,18
Holiday,MADONNA,1983-10-08,108,16,24
Twist Of Fate / Take A Chance,OLIVIA NEWTON-JOHN with JOHN TRAVOLTA,1983-11-05,49,5,18
99 Luftballons,NENA,1983-12-10,74,2,23
Wrapped Around Your Finger,THE POLICE,1984-01-07,61,8,16
Middle Of The Road,PRETENDERS,1983-12-17,50,19,14
Girls Just Want To Have Fun,CYNDI LAUPER,1983-12-17,80,2,25
Nobody Told Me,JOHN LENNON,1984-01-21,36,5,14
Yah Mo B There,JAMES INGRAM with MICHAEL McDONALD,1983-12-10,86,19,18
So Bad,PAUL McCARTNEY,1983-12-24,49,23,14
Union Of The Snake,DURAN DURAN,1983-11-05,59,3,17
Baby I Lied,DEBORAH ALLEN,1983-10-08,101,26,22
The Curly Shuffle,JUMP'N THE SADDLE,1983-12-03,84,15,14
Say It Isn't So,DARYL HALL &amp; JOHN OATES,1983-10-29,30,2,18
New Moon On Monday,DURAN DURAN,1984-01-14,58,10,16
Send Me An Angel,REAL LIFE,1983-11-12,95,29,19
I Want A New Drug,HUEY LEWIS AND THE NEWS,1984-01-14,68,6,19
Got A Hold On Me,CHRISTINE McVIE,1984-01-28,44,10,16
Nightbird,STEVIE NICKS,1983-12-17,63,33,12
Time Will Reveal,DEBARGE,1983-10-08,103,18,22
Bang Your Head (Metal Health),QUIET RIOT,1984-01-07,72,31,12
This Woman,KENNY ROGERS,1984-01-14,64,23,13
Give It Up,K.C. &amp; THE SUNSHINE BAND,1983-12-17,108,18,22
The Dream (Hold On To Your Dream),IRENE CARA,1983-12-10,79,37,14
Here Comes The Rain Again,EURYTHMICS,1984-01-28,53,4,20
Stay With Me Tonight,JEFFREY OSBORNE,1983-10-15,89,30,21
Footloose,KENNY LOGGINS,1984-01-28,56,1,23
Almost Over You,SHEENA EASTON,1983-12-10,84,25,20
Read 'Em And Weep,BARRY MANILOW,1983-11-19,53,18,14
The Politics Of Dancing,RE-FLEX,1983-11-26,89,24,21
If I'd Been The One,THIRTY EIGHT SPECIAL,1983-11-12,62,19,16
Let's Stay Together,TINA TURNER,1984-01-21,72,26,15
Remember The Night,THE MOTELS,1983-12-03,67,36,12
Save The Last Dance For Me,DOLLY PARTON,1983-12-10,78,45,12
Ebony Eyes,RICK JAMES &amp; SMOKEY ROBINSON,1983-12-03,110,43,12
The Sign Of Fire,THE FIXX,1983-11-26,75,32,13
All Night Long (All Night),LIONEL RICHIE,1983-09-17,62,1,24
Somebody's Watching Me,ROCKWELL,1984-01-28,73,2,19
Let's Pretend We're Married / Irresistible Bitch,PRINCE,1983-12-17,91,52,10
Runner,MANFRED MANN'S EARTH BAND,1984-01-21,86,22,15
For A Rocker,JACKSON BROWNE,1984-01-14,89,45,9
New Song,HOWARD JONES,1984-01-21,73,27,15
(You Can Still) Rock In America,NIGHT RANGER,1983-12-03,83,51,12
If Only You Knew,PATTI LABELLE,1984-01-07,90,46,13
The Language Of Love,DAN FOGELBERG,1984-02-04,59,13,14
Sweetheart Like You,BOB DYLAN,1983-12-17,90,55,9
Major Tom (Coming Home),PETER SCHILLING,1983-09-10,108,14,24
Love Is A Battlefield,PAT BENATAR,1983-09-24,78,5,22
Automatic,POINTER SISTERS,1984-01-28,82,5,20
