Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Rock With You,MICHAEL JACKSON,1979-11-03,76,1,24
Do That To Me One More Time,CAPTAIN &amp; TENNILLE,1979-10-20,86,1,27
Coward Of The County,KENNY ROGERS,1979-11-17,63,3,19
Cruisin',SMOKEY ROBINSON,1979-10-06,89,4,25
Crazy Little Thing Called Love,QUEEN,1979-12-22,58,1,22
Escape,RUPERT HOLMES,1979-10-20,85,1,21
Sara,FLEETWOOD MAC,1979-12-15,45,7,14
The Long Run,EAGLES,1979-12-08,33,8,15
Yes I'm Ready,TERI DE SARIO &amp; KC,1979-11-17,90,2,23
Don't Do Me Like That,TOM PETTY AND THE HEARTBREAKERS,1979-11-17,71,10,18
I Wanna Be Your Lover,PRINCE,1979-11-24,85,11,16
This Is It,KENNY LOGGINS,1979-10-20,82,11,23
We Don't Talk Anymore,CLIFF RICHARD,1979-10-20,79,7,20
Send One Your Love,STEVIE WONDER,1979-11-03,51,4,18
Deja Vu,DIONNE WARWICK,1979-11-10,83,15,19
On The Radio,DONNA SUMMER,1980-01-12,86,5,17
Longer,DAN FOGELBERG,1979-12-15,87,2,22
Don't Let Go,ISAAC HAYES,1979-10-27,81,18,21
Romeo's Tune,STEVE FORBERT,1979-11-24,109,11,20
Daydream Believer,ANNE MURRAY,1979-12-22,67,12,17
An American Dream,DIRT BAND,1979-12-08,90,13,19
Desire,ANDY GIBB,1980-01-26,44,4,15
Third Time Lucky,FOGHAT,1979-11-17,73,23,15
Fool In The Rain,LED ZEPPELIN,1979-12-22,64,21,13
September Morn,NEIL DIAMOND,1979-12-22,66,17,16
Wait For Me,DARYL HALL &amp; JOHN OATES,1979-10-27,87,18,19
Why Me,STYX,1979-12-15,75,26,13
Forever Mine,O'JAYS,1979-11-24,82,28,13
Working My Way Back To You,SPINNERS,1979-12-15,82,2,25
Do You Love What You Feel,RUFUS &amp; CHAKA KHAN,1979-11-10,102,30,17
Better Love Next Time,DR. HOOK,1979-10-13,68,12,19
Voices,CHEAP TRICK,1979-12-08,73,32,11
Cool Change,LITTLE RIVER BAND,1979-10-20,73,10,18
Wonderland,COMMODORES,1979-12-15,78,25,15
You Know That I Love You,SANTANA,1979-11-24,90,35,13
Lost Her In The Sun,JOHN STEWART,1979-12-08,82,34,13
Ladies Night,KOOL AND THE GANG,1979-10-06,93,8,24
When I Wanted You,BARRY MANILOW,1979-12-15,88,20,16
Last Train To London,ELECTRIC LIGHT ORCHESTRA,1979-12-08,83,39,11
Second Time Around,SHALAMAR,1979-12-08,96,8,23
Lonely Eyes,ROBERT JOHN,1979-12-01,105,41,12
Dig The Gold,JOYCE COBB,1979-11-24,98,42,12
Looks Like Love Again,DANN ROGERS,1979-12-15,81,41,11
Heartbreaker,PAT BENATAR,1979-12-15,103,23,19
99,TOTO,1979-12-22,85,26,17
I Don't Want To Talk About It,ROD STEWART,1979-12-22,84,46,11
Him,RUPERT HOLMES,1980-01-19,72,6,17
I Can't Help Myself,BONNIE POINTER,1979-12-22,86,40,13
Too Hot,KOOL AND THE GANG,1980-01-19,76,5,18
Refugee,TOM PETTY AND THE HEARTBREAKERS,1980-01-26,63,15,14
Another Brick In The Wall,PINK FLOYD,1980-01-19,77,1,25
Can We Still Be Friends,ROBERT PALMER,1979-12-22,82,52,9
Let Me Go Love,NICOLETTE LARSON with MICHAEL McDONALD,1980-01-05,106,35,12
Flirtin' With Disaster,MOLLY HATCHETT,1980-01-05,83,42,10
Glide,PLEASURE,1979-11-10,103,55,14
Please Don't Go,K.C. &amp; THE SUNSHINE BAND,1979-08-25,86,1,26
Give It All You Got,CHUCK MANGIONE,1980-01-19,89,18,16
Kiss Me In The Rain,BARBRA STREISAND,1980-01-12,90,37,11
When A Man Loves A Woman,BETTE MIDLER,1980-01-19,80,35,10
I'm Alive,GAMMA,1980-01-05,81,60,6
I Thank You,ZZ TOP,1980-01-19,81,34,11
Bad Times,TAVARES,1979-12-22,109,47,12
Jane,JEFFERSON STARSHIP,1979-11-03,64,14,15
Back On My Feet Again,BABYS,1980-01-19,87,33,12
Rotation,HERB ALPERT,1979-11-17,82,30,13
Got To Love Somebody,SISTER SLEDGE,1980-01-19,85,64,5
With You I'm Born Again,BILLY PRESTON &amp; SYREETA,1979-12-08,98,4,29
How Do I Make You,LINDA RONSTADT,1980-02-02,68,10,16
Remember (Walking In The Sand),AEROSMITH,1980-01-12,84,67,6
Memorize Your Number,LEIF GARRETT,1979-12-15,90,60,9
I Pledge My Love,PEACHES &amp; HERB,1980-01-19,90,19,19
Goodnight My Love,MIKE PINARA,1980-01-05,86,70,8
Three Times In Love,TOMMY JAMES,1980-01-26,82,19,16
Special Lady,RAY GOODMAN &amp; BROWN,1980-01-26,89,5,18
Hold On For Dear Love,LOBO,1979-12-15,106,75,9
I Wish I Was Eighteen Again,GEORGE BURNS,1980-01-12,108,76,4
Haven't You Heard,PATRICE RUSHEN,1980-01-26,86,42,9
You Might Need Somebody,TURLEY RICHARDS,1980-01-26,88,54,7
Babe,STYX,1979-10-06,72,1,19
Rockin' Into The Night,38 SPECIAL,1980-01-19,107,80,3
Still,COMMODORES,1979-09-29,68,1,20
Come Back,J. GEILS BAND,1980-02-02,82,82,1
I Call Your Name,SWITCH,1979-10-27,109,83,16
Years,WAYNE NEWTON,1980-02-02,84,84,1
Dirty Water,INMATES,1979-12-08,89,51,10
Head Games,FOREIGNER,1979-11-10,63,14,14
Us & Love (We Go Together),KENNY NOLAN,1980-02-02,87,44,8
The Hardest Part,BLONDIE,1980-01-19,103,84,5
I Don't Want To Be Lonely,DANA VALERY,1980-01-05,109,87,8
Peanut Butter,TWENTYNINE,1980-02-02,90,83,4
I Don't Like Mondays,BOOMTOWN RATS,1980-02-02,91,73,5
"Computer Game ""Theme From The Circus""",THE YELLOW MAGIC ORCHESTRA,1980-01-26,106,60,10
Money,FLYING LIZARDS,1979-12-01,90,50,10
Volcano,JIMMY BUFFETT,1979-12-22,89,66,7
Too Late,JOURNEY,1980-01-05,104,70,5
Don't Make Me Over,JENNIFER WARNES,1979-12-22,87,67,7
She's In Love With You,SUZI QUATRO,1979-11-24,83,41,11
Savannah Nights,TOM JOHNSON,1979-11-17,86,34,12
Takin' It Back,BREATHLESS,1980-01-12,96,92,4
Stargazer,PETER BROWN,1979-12-15,89,59,8
You Know How To Love Me,PHYLLIS HYMAN,1980-02-02,101,101,6
Gimme Some Time,NATALIE COLE &amp; PEABO BRYSON,1980-02-02,102,102,2
Steppin' (Out),THE GAP BAND,1980-02-02,103,103,2
You Can Get Over,STEPHANIE MILLS,1979-11-17,104,101,12
Stay With Me Till Dawn,JUDIE TZUKE,1979-12-22,110,101,8
Touch Too Much,AC/DC,1980-02-02,106,106,1
Bodyshine,INSTANT FUNK,1980-02-02,107,103,4
The Very First Time,MICHAEL JOHNSON,1980-02-02,108,101,5
Got To Be Real,HEAD EAST,1980-01-26,103,103,2
Do You Want To Dance,JIMMY MESSINA,1980-01-19,110,110,3
