Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
One Week,BARENAKED LADIES,1998-10-03,3,1,20
The First Night,MONICA,1998-08-15,14,1,23
I Don't Want To Miss A Thing,AEROSMITH,1998-09-05,1,1,20
How Deep Is Your Love,DRU HILL feat REDMAN,1998-10-10,6,3,20
Crush,JENNIFER PAIGE,1998-07-04,69,3,25
I'll Be,EDWIN McCAIN,1998-09-26,7,5,24
This Kiss,FAITH HILL,1998-03-21,90,7,48
Because Of You,98 DEGREES,1998-10-03,26,3,20
Touch It,MONIFAH,1998-08-08,82,9,26
Time After Time,INOJ,1998-08-22,16,6,16
My Way,USHER,1998-06-20,13,2,24
Never Ever,ALL SAINTS,1998-07-25,13,4,19
Lately,DIVINE,1998-09-12,36,1,27
Westside,TQ,1998-10-03,21,12,16
I Still Love You,NEXT,1998-08-08,46,14,20
When The Lights Go Out,FIVE,1998-06-06,64,10,26
Too Close,NEXT,1998-02-14,45,1,53
The Boy Is Mine,BRANDY,1998-05-30,23,1,27
Daydreamin',TATYANA ALI,1998-08-08,20,6,17
Thinkin' Bout You,GERALD LEVERT,1998-09-05,19,12,16
You're Still The One,SHANIA TWAIN,1998-02-14,51,2,42
Just The Two Of Us,WILL SMITH,1998-10-10,20,20,8
I Can Do That,MONTELL JORDAN,1998-08-15,90,14,16
The Power Of Good-Bye,MADONNA,1998-10-17,24,11,19
Adia,SARAH McLACHLAN,1998-05-30,28,3,27
Lookin' At Me,MASE featuring PUFF DADDY,1998-07-25,38,8,19
Truly Madly Deeply,SAVAGE GARDEN,1997-12-06,26,1,52
Still A G Thang,SNOOP DOGG,1998-09-05,26,19,13
Nobody's Supposed To Be Here,DEBORAH COX,1998-10-03,52,2,29
Splackavellie,PRESSHA,1998-09-05,55,27,14
So Into You,TAMIA,1998-07-18,91,30,20
All My Life,K-CI &amp; JOJO,1998-03-28,15,1,36
Friend Of Mine,KELLY PRICE,1998-07-18,22,12,20
Movin' On,MYA featuring SILKK THE SHOCKER,1998-08-08,75,34,20
Make It Hot,"NICOLE feat MISSY ""MISDEMEANOR"" ELLIOTT",1998-06-27,20,5,23
SuperThug (What What),NOREAGA,1998-09-12,56,36,13
All The Places (I Will Kiss You),AARON HALL,1998-10-17,37,26,16
