Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
When I'm With You,SHERIFF,1988-11-26,84,1,21
Straight Up,PAULA ABDUL,1988-12-03,79,1,25
When The Children Cry,WHITE LION,1988-11-05,92,3,23
Born To Be My Baby,BON JOVI,1988-11-26,78,3,20
Wild Thing,TONE-LOC,1988-12-03,92,2,25
Armageddon It,DEF LEPPARD,1988-11-19,65,3,18
The Way You Love Me,KARYN WHITE,1988-10-15,83,7,25
Don't Rush Me,TAYLOR DAYNE,1988-11-05,81,2,20
All This Time,TIFFANY,1988-11-05,90,6,21
Two Hearts,PHIL COLLINS,1988-11-19,47,1,18
I Wanna Have Some Fun,SAMANTHA FOX,1988-11-12,89,8,23
The Lover In Me,SHEENA EASTON,1988-11-05,99,2,25
Holding On,STEVE WINWOOD,1988-11-26,71,11,17
She Wants To Dance With Me,RICK ASTLEY,1988-12-17,61,6,18
Walking Away,INFORMATION SOCIETY,1988-11-26,98,9,19
What I Am,EDIE BRICKELL &amp; THE NEW BOHEMIANS,1988-11-26,96,7,19
Angel Of Harlem,U2,1988-12-17,74,14,15
You Got It (The Right Stuff),NEW KIDS ON THE BLOCK,1988-11-19,97,3,26
Dial My Heart,THE BOYS,1988-12-10,78,13,19
Surrender To Me,ANN WILSON &amp; ROBIN ZANDER,1988-12-24,80,6,19
Lost In Your Eyes,DEBBIE GIBSON,1989-01-21,42,1,19
My Prerogative,BOBBY BROWN,1988-10-22,78,1,24
A Little Respect,ERASURE,1988-12-10,84,14,17
Every Rose Has Its Thorn,POISON,1988-10-29,60,1,21
The Living Years,MIKE &amp; THE MECHANICS,1989-01-07,79,1,20
All She Wants Is,DURAN DURAN,1988-12-24,85,22,13
Roni,BOBBY BROWN,1989-01-07,92,3,17
Shake For The Sheik,THE ESCAPE CLUB,1988-12-10,81,28,14
Paradise City,GUNS N'ROSES,1989-01-14,85,5,17
Little Liar,JOAN JETT AND THE BLACKHEARTS,1988-10-29,75,19,20
Smooth Criminal,MICHAEL JACKSON,1988-11-12,66,7,15
My Heart Can't Tell You No,ROD STEWART,1988-12-10,92,4,25
Put A Little Love In Your Heart,ANNIE LENNOX &amp; AL GREEN,1988-11-05,96,9,17
Don't Tell Me Lies,BREATHE,1989-01-14,96,10,16
I Remember Holding You,BOYS CLUB,1988-10-22,79,8,21
Girl You Know It's True,MILLI VANILLI,1989-01-07,83,2,26
I Beg Your Pardon,KON KAN,1988-12-24,87,15,18
It's No Secret,KYLIE MINOGUE,1988-12-10,90,37,13
You're Not Alone,CHICAGO,1989-01-21,65,10,17
Just Because,ANITA BAKER,1989-01-21,62,14,16
The Love In Your Eyes,EDDIE MONEY,1989-01-14,88,24,18
Dreamin',VANESSA WILLIAMS,1989-01-07,98,8,20
Waiting For A Star To Fall,BOY MEETS GIRL,1988-09-10,83,5,25
Look Away,CHICAGO,1988-09-24,77,1,24
In Your Room,BANGLES,1988-10-15,73,5,20
Giving You The Best That I Got,ANITA BAKER,1988-09-24,85,3,22
More Then You Know,MARTIKA,1988-12-24,91,18,20
If We Never Meet Again,TOMMY CONWELL &amp; THE YOUNG RUMBLERS,1988-12-17,91,48,11
Give Me The Keys (And I'll Drive You Crazy),HUEY LEWIS AND THE NEWS,1989-01-21,66,47,8
You Got It,ROY ORBISON,1989-01-21,85,9,18
Walk The Dinosaur,WAS NOT WAS,1989-01-28,74,7,16
Wild World,MAXI PRIEST,1988-10-29,95,25,18
As Long As You Follow,FLEETWOOD MAC,1988-12-03,81,43,14
The Last Mile,CINDERELLA,1989-01-21,96,36,10
"Baby, I Love Your Way / Freebird Medley",WILL TO POWER,1988-09-10,97,1,24
Eternal Flame,BANGLES,1989-02-04,56,1,19
Stand,R.E.M.,1989-01-21,97,6,19
I Wanna Be Loved,HOUSE OF LORDS,1989-01-07,97,58,7
Silhouette,KENNY G,1988-10-29,70,13,17
Kiss,THE ART OF NOISE featuring TOM JONES,1988-12-03,80,31,11
Cryin',VIXEN,1989-01-28,86,22,13
Feels So Good,VAN HALEN,1989-01-28,79,35,15
The Great Commandment,CAMOUFLAGE,1988-12-24,98,59,12
The Promise,WHEN IN ROME,1988-09-03,87,11,25
She Won't Talk To Me,LUTHER VANDROSS,1989-01-28,73,30,12
Kokomo,THE BEACH BOYS,1988-09-03,96,1,28
Cross My Heart,EIGHTH WONDER,1988-11-19,96,56,16
Back On Holiday,ROBBIE NEVIL,1988-11-12,87,34,14
Doctorin' The Tardis,TIMELORDS,1988-12-17,94,66,13
Walk On Water,EDDIE MONEY,1988-10-01,67,9,21
Orinoco Flow,ENYA,1989-01-21,93,24,17
She Drives Me Crazy,FINE YOUNG CANNIBALS,1989-01-28,97,1,23
New Day For You,BASIA,1988-12-10,86,53,11
Bring Down The Moon,BOY MEETS GIRL,1989-01-28,82,49,11
Tears Run Rings,MARC ALMOND,1989-01-21,89,67,8
Across The Miles,SURVIVOR,1989-01-21,94,74,6
Way Cool Jr.,RATT,1989-01-07,96,75,7
The Loco-Motion,KYLIE MINOGUE,1988-08-27,80,3,27
Superwoman,KARYN WHITE,1989-01-28,87,8,18
Thinking Of You,SA-FIRE,1989-02-04,80,12,24
"Wild, Wild West",THE ESCAPE CLUB,1988-08-20,94,1,27
Posse On Broadway,SIR MIX-A-LOT,1988-12-17,97,70,9
Into You,GIANT STEPS,1989-01-28,96,58,8
Left To My Own Devices,PET SHOP BOYS,1989-01-28,92,84,3
Tell Her,KENNY LOGGINS,1989-02-04,85,76,8
24/7,DINO,1989-02-04,86,42,15
