Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
(Everything I Do) I Do It For You,BRYAN ADAMS,1991-06-29,53,1,22
Every Heartbeat,AMY GRANT,1991-06-15,53,2,19
It Ain't Over Till It's Over,LENNY KRAVITZ,1991-06-08,64,2,19
Summertime,D.J. JAZZY JEFF AND THE FRESH PRINCE,1991-06-15,85,4,18
Fading Like A Flower,ROXETTE,1991-06-15,59,2,18
Temptation,CORINA,1991-05-18,94,6,21
P.A.S.S.I.O.N.,RHYTHM SYNDICATE,1991-06-01,73,2,17
I'll Be There,ESCAPE CLUB,1991-05-25,91,8,25
Wind Of Change,SCORPIONS,1991-06-01,91,4,25
3am Eternal,KLF,1991-06-22,94,5,19
I Can't Wait Another Minute,HI-FIVE,1991-06-22,77,8,21
The Promise Of A New Day,PAULA ABDUL,1991-07-20,40,1,16
Motownphilly,BOYZ II MEN,1991-06-15,63,3,24
Crazy,SEAL,1991-06-22,83,7,19
Things That Make You Go Hmmmm...,C&amp;C MUSIC FACTORY featuring FREEDOM WILLIAMS,1991-07-20,49,4,16
Unforgettable,NATALIE COLE &amp; NAT KING COLE,1991-07-13,68,14,17
Love And Understanding,CHER,1991-06-15,60,17,15
Right Here Right Now,JESUS JONES,1991-04-13,94,2,25
Too Many Walls,CATHY DENNIS,1991-07-06,65,8,20
Time Love And Tenderness,MICHAEL BOLTON,1991-07-13,59,7,18
Now That We've Found Love,HEAVY D AND THE BOYZ,1991-06-29,93,11,22
The Motown Song,ROD STEWART,1991-07-06,73,10,17
I Adore Mi Amor,COLOR ME BADD,1991-07-27,60,1,20
Unbelievable,EMF,1991-04-13,87,1,23
Good Vibrations,MARKY MARK &amp; THE FUNKY BUNCH featuring LOLEATTA HOLLOWAY,1991-07-20,82,1,20
Hard To Handle,BLACK CROWES,1991-06-22,84,26,14
Love Of A Lifetime,FIREHOUSE,1991-06-29,81,5,22
Only Time Will Tell,NELSON,1991-06-22,90,28,14
My Name Is Not Susan,WHITNEY HOUSTON,1991-07-27,67,20,10
You Could Be Mine,GUNS N'ROSES,1991-07-13,64,29,15
Just Like You,ROBBIE NEVIL,1991-07-06,84,25,14
Rush Rush,PAULA ABDUL,1991-05-11,36,1,19
Learning To Fly,TOM PETTY AND THE HEARTBREAKERS,1991-06-29,87,28,14
Shiny Happy People,R.E.M.,1991-07-27,71,10,15
It Hit Me Like A Hammer,HUEY LEWIS AND THE NEWS,1991-07-20,80,21,13
Pop Goes The Weasel,3RD BASS,1991-07-13,82,29,13
Place In The World,MICHAEL W. SMITH,1991-05-04,84,6,21
Piece Of My Heart,TARA KEMP,1991-05-11,98,7,18
Something To Talk About,BONNIE RAITT,1991-07-20,83,5,20
Love On A Rooftop,DESMOND CHILD,1991-06-22,93,40,12
Everybody Plays The Fool,AARON NEVILLE,1991-07-20,87,8,20
The Dream Is Still Alive,WILSON PHILLIPS,1991-06-01,71,12,14
Do You Want Me,SALT-N-PEPA,1991-03-23,91,21,26
Got A Love For You,JOMANDA,1991-07-06,99,40,15
Hole Hearted,EXTREME,1991-08-03,75,4,20
Let The Beat Hit 'Em,LISA LISA AND CULT JAM,1991-06-22,98,37,16
Do Anything,NATURAL SELECTION,1991-08-10,58,2,21
The Sound Of Your Voice,.38 SPECIAL,1991-07-13,100,33,15
Here I Am (Come And Take Me),UB40,1991-03-23,97,7,25
I Wanna Sex You Up,COLOR ME BADD,1991-04-06,88,2,23
Nights Like This,AFTER 7,1991-05-25,78,24,15
Romantic,KARYN WHITE,1991-08-17,52,1,20
With You,TONY TERRY,1991-06-29,84,14,23
My Fallen Angel,CORO,1991-07-13,97,54,11
More Than Words,EXTREME,1991-03-23,81,1,24
There She Goes,THE LA'S,1991-07-20,94,49,10
Love...Thy Will Be Done,MARTIKA,1991-08-10,77,10,15
I'll Never Let You Go,STEELHEART,1991-03-16,77,23,27
The Truth,TAMI SHOW,1991-08-03,72,28,13
That's The Way Love Goes,YOUNG MC,1991-08-03,87,54,7
Lily Was Here,DAVID A. STEWART &amp; CANDY DULFER,1991-05-18,91,11,16
Don't Want To Be A Fool,LUTHER VANDROSS,1991-08-03,92,9,20
The One And Only,CHESNEY HAWKES,1991-08-03,79,10,20
Elevate My Mind,STEREO MCS,1991-06-01,88,39,13
Latin Active,A LIGHTER SHADE OF BROWN,1991-07-20,92,59,12
Gett Off,PRINCE &amp; THE N.P.G.,1991-08-17,66,21,14
Running Back To You,VANESSA WILLIAMS,1991-08-10,72,18,21
Can You Stop The Rain,PEABO BRYSON,1991-06-22,100,52,15
Walking In Memphis,MARC COHN,1991-03-30,87,13,23
Can't Forget You,GLORIA ESTEFAN,1991-06-08,90,43,13
Till Somebody Loves You,HENRY LEE SUMMER,1991-08-10,93,51,10
Power Of Love / Love Power,LUTHER VANDROSS,1991-04-27,63,4,18
Low Rider,LATIN ALLIANCE feat. WAR,1991-08-10,84,54,11
Just Want To Hold On,JASMINE GUY,1991-08-03,91,34,20
Silver Thunderbird,MARC COHN,1991-08-10,89,63,8
Turn It Up,OAKTOWN'S 3.5.7,1991-08-03,82,66,6
If I Say Yes,KING OF THE HILL,1991-08-10,86,63,6
Kiss Them For Me,SIOUXSIE AND THE BANSHEES,1991-08-17,78,23,13
Get Serious,CUT 'N MOVE,1991-08-03,90,76,6
I'm Not Your Puppet,HI-C,1991-08-17,80,63,13
Losing My Religion,R.E.M.,1991-04-06,73,4,21
How Can I Ease The Pain,LISA FISCHER,1991-04-13,98,11,20
Chorus,ERASURE,1991-08-10,85,83,11
Power Windows,BILLY FALCON,1991-08-17,84,35,14
Louder Than Love,TKA,1991-08-10,87,62,11
Wishing On The Same Star,KEEDY,1991-08-17,86,86,4
Hey Stoopid,ALICE COOPER,1991-07-27,99,78,5
Just Ask To Me,TEVIN CAMPBELL,1991-08-10,92,88,5
This Beat Is Hot,B.G. THE PRINCE OF RAP,1991-08-17,89,72,9
Face The Music,RTZ,1991-08-17,90,49,10
Kissing You,KEITH WASHINGTON,1991-05-25,88,40,13
When Love Cries,DONNA SUMMER,1991-08-17,92,77,5
After The Summer's Gone,PC QUEST,1991-08-17,93,41,11
A Better Love,LONDONBEAT,1991-05-11,86,18,15
I Don't Wanna See You,MICHAEL MORALES,1991-07-27,88,73,4
Dirty Love,THUNDER,1991-06-01,95,55,13
Gypsy Woman,CRYSTAL WATERS,1991-05-04,94,8,16
Never Gonna Let You Down,SURFACE,1991-04-27,88,17,17
