Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
To Sir With Love,LULU,1967-08-26,128,1,19
The Letter,THE BOX TOPS,1967-08-12,81,1,16
Never My Love,THE ASSOCIATION,1967-08-26,83,2,14
How Can I Be Sure,THE YOUNG RASCALS,1967-09-09,80,4,11
Expressway (To Your Heart),THE SOUL SURVIVORS,1967-09-02,83,4,15
It Must Be Him,VICKI CARR,1967-08-26,132,3,16
Soul Man,SAM AND DAVE,1967-09-09,79,2,15
Your Precious Love,MARVIN GAYE &amp; TAMMY TERRELL,1967-09-09,73,5,13
A Natural Woman (You Make Me Feel Like),ARETHA FRANKLIN,1967-09-30,70,8,9
Incense And Peppermints,STRAWBERRY ALARM CLOCK,1967-09-23,101,1,17
Get On Up,THE ESQUIRES,1967-08-19,92,11,15
People Are Strange,THE DOORS,1967-09-16,102,12,10
Gimme Little Sign,BRENTON WOOD,1967-08-05,102,9,16
Hey Baby (They're Play Our Song),THE BUCKINGHAMS,1967-09-09,83,12,10
Please Love Me Forever,BOBBY VINTON,1967-09-23,102,6,14
Let It Out (Let Hit All Hang Out),THE HOMBRES,1967-09-02,134,12,15
I'm Wondering,STEVIE WONDER,1967-10-07,61,12,8
Little Ole Man (Uptight-Everything's Alright),BILL COSBY,1967-08-26,123,4,12
"The Rain, The Park And Other Things",THE COWSILLS,1967-09-30,90,2,16
(Loneliness Made Me Realize) It's You That I Need,THE TEMPTATIONS,1967-10-07,101,14,10
Come Back When You Grow Up,BOBBY VEE AND THE STRANGERS,1967-07-15,104,3,17
You Keep Running Away,THE FOUR TOPS,1967-09-09,102,19,9
Let Love Come Between Us,JIMMY AND BOBBY PURIFY,1967-09-09,77,23,9
Love Is Strange,PEACHES AND HERB,1967-09-30,69,13,9
The Look Of Love,DUSTY SPRINGFIELD,1967-09-02,96,22,12
Holiday,THE BEE GEES,1967-09-30,84,16,9
"Apples, Peaches, Pumpkin Pie",JAY AND THE TECHNIQUES,1967-07-08,112,6,18
The Last Waltz,ENGELBERT HUMPERDINCK,1967-09-16,116,25,10
Ode To Billie Joe,BOBBY GENTRY,1967-07-29,118,1,15
(Your Love Keeps Lifting Me) Higher And Higher,JACKIE WILSON,1967-08-12,71,6,12
Child Of Clay,JIMMIE RODGERS,1967-09-09,108,31,10
Lightning's Girl,NANCY SINATRA,1967-09-23,69,24,7
Ode To Billy Joe,THE KINGPINS,1967-09-23,77,28,6
Kentucky Woman,NEIL DIAMOND,1967-10-14,82,22,8
Everlasting Love,ROBERT KNIGHT,1967-09-09,124,13,15
Pata Pata,MARIAM MAKEBA,1967-09-30,122,12,12
Even The Bad Times Are Good,THE TREMELOES,1967-09-23,117,36,8
I Can See For Miles,THE WHO,1967-10-07,108,9,12
Dandelion,THE ROLLING STONES,1967-09-09,75,14,8
Lazy Day,SPANKY AND OUR GANG,1967-10-14,88,14,11
Brown Eyed Girl,VAN MORRISON,1967-07-08,113,10,17
I Say A Little Prayer,DIONNE WARWICK,1967-10-21,75,4,13
You've Made Me So Very Happy,BRENDA HOLLOWAY,1967-09-09,81,39,10
Rock'n'Roll Woman,THE BUFFALO SPRINGFIELD,1967-09-23,121,44,8
Why Do Fools Fall In Love,THE HAPPENINGS,1967-09-16,101,41,7
