Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Low,FLO RIDA featuring T-PAIN,2007-11-10,91,1,40
No One,ALICIA KEYS,2007-09-22,71,1,39
Apologize,TIMBALAND featuring ONEREPUBLIC,2007-09-01,91,2,45
Kiss Kiss,CHRIS BROWN featuring T-PAIN,2007-09-29,100,1,26
Clumsy,FERGIE,2007-10-27,91,5,25
With You,CHRIS BROWN,2007-12-15,72,2,29
Paralyzer,FINGER ELEVEN,2007-06-23,97,6,50
Bubbly,COLBIE CAILLAT,2007-08-18,97,5,42
Tattoo,JORDIN SPARKS,2007-10-13,58,8,31
Take You There,SEAN KINGSTON,2007-11-17,81,7,25
Love Song,SARA BAREILLES,2007-11-17,100,4,41
Sensual Seduction,SNOOP DOGG,2007-12-15,76,7,20
Don't Stop The Music,RIHANNA,2007-12-08,94,3,30
Hate That I Love You,RIHANNA featuring NE-YO,2007-09-15,98,7,26
Crank That (Soulja Boy),SOULJA BOY,2007-07-28,47,1,32
Like You'll Never See Me Again,ALICIA KEYS,2007-11-24,93,12,24
Teardrops On My Guitar,TAYLOR SWIFT,2007-12-15,44,13,23
Sweetest Girl (Dollar Bill),"WYCLEF JEAN featuring AKON, LIL WAYNE &amp; NIIA",2007-09-29,94,12,28
Love Like This,NATASHA BEDINGFIELD featuring SEAN KINGSTON,2007-11-03,94,11,20
Our Song,TAYLOR SWIFT,2007-10-13,86,16,36
Shadow Of The Day,LINKIN PARK,2007-11-24,89,15,22
Hypnotized,PLIES featuring AKON,2007-10-13,96,14,23
Piece Of Me,BRITNEY SPEARS,2007-11-17,65,18,20
Cyclone,BABY BASH featuring T-PAIN,2007-08-11,65,7,30
Good Life,KANYE WEST featuring T-PAIN,2007-09-29,14,7,21
Big Girls Don't Cry,FERGIE,2007-05-05,41,1,48
Into The Night,SANTANA featuring CHAD KROEGER,2007-10-20,97,26,21
Suffocate,J. HOLLIDAY,2007-11-24,96,18,24
Can't Help But Wait,TREY SONGZ,2007-10-06,99,14,24
