Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Beat It,MICHAEL JACKSON,1983-02-26,78,1,25
Come On Eileen,DEXYS MIDNIGHT RUNNERS,1983-01-22,79,1,23
Jeopardy,THE GREG KIHN BAND,1983-01-29,77,2,22
Mr. Roboto,STYX,1983-02-12,40,3,18
Der Kommissar,AFTER THE FIRE,1983-02-12,75,5,21
Let's Dance,DAVID BOWIE,1983-03-26,54,1,20
Billie Jean,MICHAEL JACKSON,1983-01-22,47,1,24
She Blinded Me With Science,THOMAS DOLBY,1983-02-19,77,5,22
Overkill,MEN AT WORK,1983-04-09,28,3,16
Little Red Corvette,PRINCE,1983-02-26,66,6,22
I Won't Hold You Back,TOTO,1983-03-12,67,10,17
Seperate Ways (Worlds Apart),JOURNEY,1983-02-05,36,8,17
Even Now,BOB SEGER AND THE SILVER BULLET BAND,1983-03-12,74,12,12
Solitaire,LAURA BRANIGAN,1983-03-19,65,7,17
One On One,DARYL HALL &amp; JOHN OATES,1983-01-29,51,7,18
Hungry Like The Wolf,DURAN DURAN,1982-12-25,77,3,23
Rio,DURAN DURAN,1983-04-02,58,14,13
Do You Really Want To Hurt Me,CULTURE CLUB,1982-12-04,80,2,25
Photograph,DEF LEPPARD,1983-03-12,87,12,17
You Are,LIONEL RICHIE,1983-01-15,49,4,18
Straight From The Heart,BRYAN ADAMS,1983-03-12,81,10,19
My Love,LIONEL RICHIE,1983-04-09,55,5,16
Flashdance...What A Feeling,IRENE CARA,1983-04-02,77,1,25
Welcome To Heartlight,KENNY LOGGINS,1983-03-12,65,24,14
We've Got Tonight,KENNY ROGERS &amp; SHEENA EASTON,1983-01-29,36,6,18
Some Kind Of Friend,BARRY MANILOW,1983-02-26,79,26,16
It Might Be You,STEPHEN BISHOP,1983-01-22,102,25,21
Mornin',JARREAU,1983-03-19,80,21,15
Affair Of The Heart,RICK SPRINGFIELD,1983-04-16,53,9,18
Time (Clock Of The Heart),CULTURE CLUB,1983-04-16,59,2,18
Faithfully,JOURNEY,1983-04-16,55,12,16
So Wrong,PATRICK SIMMONS,1983-03-19,72,30,13
Always Something There To Remind Me,NAKED EYES,1983-03-12,85,8,22
Stranger In My House,RONNIE MILSAP,1983-03-26,71,23,16
Don't Let It End,STYX,1983-04-30,35,6,16
Whirly Girl,OXO,1983-02-19,73,28,14
Back On The Chain Gang,THE PRETENDERS,1982-12-11,88,5,24
I Know There's Something Going On,FRIDA,1982-10-23,109,13,31
Twilight Zone,GOLDEN EARRING,1982-11-27,80,10,27
I Like It,DeBARGE,1983-02-05,70,31,17
Minimum Love,MAC McANALLY,1983-03-05,81,41,12
I Couldn't Say No,ROBERT ELLIS ORRALL with CARLENE CARTER,1983-03-26,75,32,12
Family Man,DARYL HALL &amp; JOHN OATES,1983-04-30,43,6,16
I've Got A Rock'n'Roll Heart,ERIC CLAPTON,1983-01-29,61,18,16
Gimme All Your Loving,ZZ TOP,1983-04-02,79,37,12
Never Give Up,SAMMY HAGAR,1983-03-26,79,46,8
Swingin',JOHN ANDERSON,1983-03-05,75,43,13
Try Again,CHAMPAIGN,1983-03-26,103,23,21
She's A Beauty,THE TUBES,1983-04-09,82,10,20
Change Of Heart,TOM PETTY AND THE HEARTBREAKERS,1983-02-26,54,21,11
Shame On The Moon,BOB SEGER AND THE SILVER BULLET BAND,1982-12-18,40,2,21
Love My Way,PSYCHEDELIC FURS,1983-03-05,73,44,10
The One Thing,INXS,1983-03-26,90,30,14
Take The Short Wave Home,DIONNE WARWICK,1983-02-26,65,41,13
Full Moon Fire,WALTER EGAN,1983-04-09,77,46,10
Smiling Islands,ROBBIE PATTON,1983-03-12,90,52,12
Sing Me Away,NIGHT RANGER,1983-04-09,75,54,9
Mexican Radio,WALL OF VOODOO,1983-03-19,90,58,9
Looking For A Stranger,PAT BENATAR,1983-04-23,71,39,10
