Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Ode To Billie Joe,BOBBY GENTRY,1967-07-29,118,1,15
Reflections,DIANA ROSS AND THE SUPREMES,1967-08-12,61,2,11
Come Back When You Grow Up,BOBBY VEE AND THE STRANGERS,1967-07-15,104,3,17
Baby I Love You,ARETHA FRANKLIN,1967-07-22,65,4,11
The Letter,THE BOX TOPS,1967-08-12,81,1,16
All You Need Is Love,THE BEATLES,1967-07-22,71,1,11
You're My Everything,THE TEMPTATIONS,1967-07-29,74,6,12
Light My Fire,THE DOORS,1967-05-27,131,1,18
"Apples, Peaches, Pumpkin Pie",JAY AND THE TECHNIQUES,1967-07-08,112,6,18
San Franciscan Nights,ERIC BURDON AND THE ANIMALS,1967-08-05,73,9,10
Cold Sweat (Part 1),JAMES BROWN AND FAMOUS FLAMES,1967-07-15,92,7,12
Words,THE MONKEES,1967-07-22,78,11,9
Pleasant Valley Sunday,THE MONKEES,1967-07-22,51,3,10
Brown Eyed Girl,VAN MORRISON,1967-07-08,113,10,17
I Thank The Lord For The Night Time,NEIL DIAMOND,1967-07-15,86,13,11
You Know What I Mean,THE TURTLES,1967-08-05,75,12,11
There Is A Mountain,DONOVAN,1967-08-12,84,11,9
Funky Broadway,WILSON PICKETT,1967-08-05,92,8,12
(Your Love Keeps Lifting Me) Higher And Higher,JACKIE WILSON,1967-08-12,71,6,12
(I Wanna) Testify,THE PARLIAMENTS,1967-06-24,122,20,14
Heroes And Villains,THE BEACH BOYS,1967-08-05,61,12,7
I Was Made To Love Her,STEVIE WONDER,1967-06-10,68,2,15
Silence Is Golden,THE TREMELOES,1967-06-17,91,11,14
I Had A Dream,PAUL REVERE AND THE RAIDERS featuring MARK LINDSEY,1967-08-19,80,17,9
Never My Love,THE ASSOCIATION,1967-08-26,83,2,14
I Dig Rock And Roll Music,"PETER, PAUL AND MARY",1967-08-19,76,9,11
Twelve Thirty (Young Girls Are Coming To The Canyon),THE MAMAS AND THE PAPAS,1967-08-26,72,20,6
Things I Should Have Said,THE GRASS ROOTS,1967-08-05,121,23,9
Gettin' Together,TOMMY JAMES AND THE SHONDELLS,1967-08-26,75,18,8
The World I Knew (Over And Over),FRANK SINATRA,1967-08-05,78,30,7
Groovin',BOOKER T. AND THE MG'S,1967-08-05,86,21,12
The Windows Of The World,DIONNE WARWICK,1967-07-29,79,32,9
Gimme Little Sign,BRENTON WOOD,1967-08-05,102,9,16
A Girl Like You,THE YOUNG RASCALS,1967-07-15,61,10,9
Fakin' It,SIMON AND GARFUNKEL,1967-07-29,81,23,8
Carrie Ann,THE HOLLIES,1967-06-10,113,9,14
To Love Somebody,THE BEE GEES,1967-07-15,79,17,9
"Little Ole Wine Drinker, Me",DEAN MARTIN,1967-08-19,78,38,6
Love Bug Leave My Heart Alone,MARTHA AND THE VANDELLAS,1967-08-19,94,25,9
Blues' Theme,DAVIE ALLAN AND THE ARROWS,1967-06-24,133,37,15
Making Every Minute Count,SPANKY AND OUR GANG,1967-08-19,84,31,7
Zip Code,THE FIVE AMERICANS,1967-08-12,85,36,7
I Make A Fool Of Myself,FRANKIE VALLI,1967-08-26,93,18,8
A Whiter Shade Of Pale,PROCOL HARUM,1967-06-17,133,5,13
Ha Ha Said The Clown,THE YARDBIRDS,1967-07-29,121,45,8
Hypnotized,LINDA JONES,1967-06-17,124,21,13
Get On Up,THE ESQUIRES,1967-08-19,92,11,15
The Cat In The Window (The Bird In The Sky),PETULA CLARK,1967-09-02,72,26,7
Museum,HERMAN'S HERMITS,1967-08-19,130,39,7
It's The Little Things,SONNY AND CHER,1967-08-05,113,50,8
Knock On Wood,OTIS AND CARLA,1967-08-12,92,30,9
Happy,THE SUNSHINE COMPANY,1967-07-01,127,50,12
You Got To Pay The Price,AL KENT,1967-08-12,123,49,10
Jill,GARY LEWIS AND THE PLAYBOYS,1967-08-05,125,52,8
Little Ole Man (Uptight-Everything's Alright),BILL COSBY,1967-08-26,123,4,12
Put Your Mind At Ease,EVERY MOTHER'S SON,1967-08-26,84,46,7
Memphis Soul Stew,KING CURTIS,1967-08-26,88,33,9
There's Always Me,ELVIS PRESLEY,1967-08-26,90,56,6
In The Heat Of The Night,RAY CHARLES,1967-08-26,89,33,7
Anything Goes,HARPERS BIZARRE,1967-08-12,124,43,9
Expressway (To Your Heart),THE SOUL SURVIVORS,1967-09-02,83,4,15
Cassanova (You're Playing Days Are Over),RUBY ANDREWS,1967-07-29,107,51,13
"Run, Run, Run",THE THIRD RAIL,1967-07-15,133,53,12
Ballad Of You And Me And Pooneil,JEFFERSON AIRPLANE,1967-09-02,84,42,6
Turn On Your Love Light,OSCAR TONEY JR.,1967-08-12,86,65,6
"Laura, What's He Got That I Ain't Got",FRANKIE LAINE,1967-08-12,88,66,6
Just Out Of Reach (Of My Two Empty Arms),PERCY SLEDGE,1967-08-26,116,66,5
The Look Of Love,DUSTY SPRINGFIELD,1967-09-02,96,22,12
I Feel Good (I Feel Bad),THE LEWIS AND CLARKE EXPEDITION,1967-08-12,134,64,7
Turn The World Around,EDDY ARNOLD,1967-08-19,95,66,8
Take A Look,ARETHA FRANKLIN,1967-09-02,82,56,8
It Must Be Him,VICKI CARR,1967-08-26,132,3,16
Your Precious Love,MARVIN GAYE &amp; TAMMY TERRELL,1967-09-09,73,5,13
To Sir With Love,LULU,1967-08-26,128,1,19
Dandelion,THE ROLLING STONES,1967-09-09,75,14,8
A Banda (Ah Bahn-da),HERB ALPERT AND THE TIJUANA BRASS,1967-09-02,101,35,7
Let Love Come Between Us,JIMMY AND BOBBY PURIFY,1967-09-09,77,23,9
Laura (Tell Me What He's Got That I Ain't Got),BROOK BENTON,1967-08-19,90,78,7
Soul Man,SAM AND DAVE,1967-09-09,79,2,15
How Can I Be Sure,THE YOUNG RASCALS,1967-09-09,80,4,11
You've Made Me So Very Happy,BRENDA HOLLOWAY,1967-09-09,81,39,10
What Now My Love,MITCH RYDER,1967-09-09,82,30,7
Hey Baby (They're Play Our Song),THE BUCKINGHAMS,1967-09-09,83,12,10
I'll Never Fall In Love Again,TOM JONES,1967-09-09,84,49,7
Get Together,THE YOUNGBLOODS,1967-08-19,132,62,10
It's Got To Be Mellow,LEON HAYWOOD,1967-08-12,94,63,12
Knucklehead,THE BAR-KAYS,1967-09-02,87,76,4
I Can't Stay Away From You,THE IMPRESSIONS,1967-09-02,90,80,4
Judy,ELVIS PRESLEY,1967-09-09,89,78,5
Tell Him,PATTI DREW,1967-08-26,91,85,8
Sweet Soul Medley (Part 1),THE MAGNIFICENT MEN,1967-09-09,91,90,4
Our Song,JACK JONES,1967-08-26,121,92,6
Sunshine Games,THE MUSIC EXPLOSION,1967-09-02,126,63,6
Hey Joe,CHER,1967-09-09,94,94,2
Spreadin' Honey,THE WATTS 103RD ST. RHYTHM BAND,1967-09-09,95,73,10
Forget It,THE SANDPEBBLES,1967-09-09,96,81,3
Nearer To You,BETTY HARRIS,1967-09-02,99,97,2
Wednesday,THE ROYAL GUARDSMEN,1967-08-26,119,97,4
You're A Very Lovely Woman,THE MERRY-GO-ROUND,1967-08-05,133,94,9
Requiem For The Masses,THE ASSOCIATION,1967-09-02,100,100,2
Just Once In My Lifetime,BRENDA AND THE TABULATIONS,1967-08-12,99,97,5
You Keep Running Away,THE FOUR TOPS,1967-09-09,102,19,9
Come On Sock To Me,SYL JOHNSON,1967-08-19,98,97,4
It Could Be We're In Love,THE CRYAN' SHAMES,1967-07-15,129,85,12
Devil's Angels,DAVIE ALLAN AND THE ARROWS,1967-09-09,105,105,2
Penny Arcade,THE CYRKLE,1967-08-05,101,95,6
Drums,JON AND ROBIN,1967-08-05,109,100,6
