Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Respect,ARETHA FRANKLIN,1967-04-29,50,1,12
Groovin',THE YOUNG RASCALS,1967-04-22,79,1,13
I Got Rhythm,THE HAPPENINGS,1967-04-01,130,3,14
Release Me (And Let Me Love Again),ENGELBERT HUMPERDINCK,1967-04-01,119,4,15
Him Or Me - What's It Gonna Be,PAUL REVERE AND THE RAIDERS featuring MARK LINDSEY,1967-04-22,119,5,10
Somebody To Love,JEFFERSON AIRPLANE,1967-03-25,124,5,16
She'd Rather Be With Me,THE TURTLES,1967-05-06,102,3,12
Little Bit O'Soul,THE MUSIC EXPLOSION,1967-05-13,90,2,16
All I Need,THE TEMPTATIONS,1967-04-29,81,8,10
Creeque Alley,THE MAMAS AND THE PAPAS,1967-04-29,83,5,9
Mirage,TOMMY JAMES AND THE SHONDELLS,1967-04-29,69,10,10
Windy,THE ASSOCIATION,1967-05-27,52,1,14
Here Comes My Baby,THE TREMELOES,1967-04-01,131,13,13
Sunday Will Never Be The Same,SPANKY AND OUR GANG,1967-05-13,102,9,9
Let's Live For Today,THE GRASS ROOTS,1967-05-13,87,8,12
Come On Down To My Boat,EVERY MOTHER'S SON,1967-05-06,85,6,15
Can't Take My Eyes Off You,FRANKIE VALLI,1967-05-13,106,2,17
Six O'Clock,THE LOVIN' SPOONFUL,1967-04-29,90,18,8
7 Rooms Of Gloom,THE FOUR TOPS,1967-05-20,87,14,8
On A Carousel,THE HOLLIES,1967-03-18,99,11,14
Do It Again A Little Bit Slower,JON AND ROBIN AND THE ON CROWD,1967-04-15,133,18,13
Friday On My Mind,THE EASYBEATS,1967-03-11,131,16,15
When You're Young And In Love,THE MARVELETTES,1967-04-22,86,23,10
"Girl, You'll Be A Woman Soon",NEIL DIAMOND,1967-04-01,133,10,12
The Happening,THE SUPREMES,1967-04-01,112,1,12
New York Mining Disaster 1941 (Have You Seen My Wife Mr. Jon,THE BEE GEES,1967-05-27,79,14,7
Sweet Soul Music,ARTHUR CONLEY,1967-03-11,81,2,15
Alfie,DIONNE WARWICK,1967-04-08,95,15,17
Ain't No Mountain High Enough,MARVIN GAYE &amp; TAMMI TERRELL,1967-05-13,79,19,12
Tramp,OTIS AND CARLA,1967-05-06,79,26,9
I Was Kaiser Bill's Batman,WHISTLING JACK SMITH,1967-04-22,102,20,8
San Francisco (Be Sure To Wear Flowers In Your Hair),SCOTT McKENZIE,1967-05-27,98,4,12
Ding Dong The Witch Is Dead,THE FIFTH ESTATE,1967-05-13,115,11,11
Don't You Care,THE BUCKINGHAMS,1967-03-11,100,6,14
Close Your Eyes,PEACHES AND HERB,1967-03-25,86,8,12
Shake A Tail Feather,JAMES AND BOBBY PURIFY,1967-04-15,82,25,9
Here We Go Again,RAY CHARLES,1967-05-20,79,15,12
Happy Jack,THE WHO,1967-04-08,132,24,10
My Girl Josephine,JERRY JAYE,1967-04-15,87,29,9
Girls In Love,GARY LEWIS AND THE PLAYBOYS,1967-05-06,113,39,7
Somethin' Stupid,NANCY SINATRA &amp; FRANK SINATRA,1967-03-18,50,1,13
Sound Of Love,THE FIVE AMERICANS,1967-05-13,120,36,9
The Oogum Boogum Song,BRENTON WOOD,1967-04-15,98,34,12
Up-Up And Away,THE 5TH DIMENSION,1967-05-27,116,7,13
The Tracks Of My Tears,JOHNNY RIVERS,1967-06-03,70,10,9
Let Yourself Go,JAMES BROWN AND THE FAMOUS FLAMES,1967-05-06,90,46,7
Come To The Sunshine,HARPER'S BIZARRE,1967-05-20,89,37,7
Society's Child (Baby I've Been Thinking),JANIS IAN,1967-05-27,81,14,12
Don't Sleep In The Subway,PETULA CLARK,1967-06-03,76,5,10
Can't Seem To Make You Mine,THE SEEDS,1967-04-08,103,41,10
Hip Hug-Her,BOOKER T. AND THE MG'S,1967-03-18,104,37,14
Mary In The Morning,AL MARTINO,1967-05-20,114,27,9
For Your Precious Love,OSCAR TONEY JR.,1967-05-20,102,23,10
Shake,OTIS REDDING,1967-05-13,119,47,7
Funny Familiar Forgotten Feelings,TOM JONES,1967-05-13,118,49,7
Pay You Back With Interest,THE HOLLIES,1967-05-27,106,28,8
Misty Blue,EDDY ARNOLD,1967-05-06,82,57,8
