Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Footloose,KENNY LOGGINS,1984-01-28,56,1,23
Against All Odds,PHIL COLLINS,1984-02-25,67,1,24
Somebody's Watching Me,ROCKWELL,1984-01-28,73,2,19
Hello,LIONEL RICHIE,1984-02-25,75,1,24
Automatic,POINTER SISTERS,1984-01-28,82,5,20
Miss Me Blind,CULTURE CLUB,1984-03-03,40,5,16
Here Comes The Rain Again,EURYTHMICS,1984-01-28,53,4,20
Hold Me Now,THOMPSON TWINS,1984-02-11,73,3,21
Adult Education,DARYL HALL &amp; JOHN OATES,1984-02-18,43,8,17
Jump,VAN HALEN,1984-01-14,47,1,21
Girls Just Want To Have Fun,CYNDI LAUPER,1983-12-17,80,2,25
Eat It,WEIRD AL YANKOVIC,1984-03-10,59,12,12
Love Somebody,RICK SPRINGFIELD,1984-03-10,49,5,16
They Don't Know,TRACEY ULLMAN,1984-02-25,63,8,17
You Might Think,THE CARS,1984-03-10,57,7,17
I Want A New Drug,HUEY LEWIS AND THE NEWS,1984-01-14,68,6,19
Girls,DWIGHT TWILLEY,1984-02-18,61,16,16
Radio Ga-Ga,QUEEN,1984-02-18,65,16,13
To All The Girls I've Loved Before,JULIO IGLESIAS &amp; WILLIE NELSON,1984-03-03,79,5,21
Tonight,KOOL AND THE GANG,1984-02-25,68,13,18
Don't Answer Me,ALAN PARSONS PROJECT,1984-03-03,70,15,15
Head Over Heels,GO-GO'S,1984-03-17,58,11,16
Come Back And Stay,PAUL YOUNG,1984-02-04,74,22,15
Got A Hold On Me,CHRISTINE McVIE,1984-01-28,44,10,16
The Authority Song,JOHN COUGAR MELLENCAMP,1984-03-17,69,15,15
Leave It,YES,1984-03-03,60,24,15
Language Of Love,DAN FOGELBERG,1984-02-04,59,13,14
99 Luftballons,NENA,1983-12-10,74,2,23
The Longest Time,BILLY JOEL,1984-03-24,59,14,18
A Fine Day,TONEY CAREY,1984-03-03,77,22,15
Breakdance,IRENE CARA,1984-03-24,71,8,19
Show Me,PRETENDERS,1984-03-17,74,28,13
The Kid's American,MATTHEW WILDER,1984-02-18,79,33,13
