Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Reach Out I'll Be There,THE FOUR TOPS,1966-09-03,82,1,15
96 Tears,? (QUESTION MARK) AND THE MYSTERIANS,1966-08-27,112,1,16
Last Train To Clarksville,THE MONKEES,1966-09-03,101,1,16
Cherish,THE ASSOCIATION,1966-08-27,66,1,14
Psychotic Reaction,COUNT FIVE,1966-08-27,126,5,14
Walk Away Renee,THE LEFT BANKE,1966-08-27,122,5,15
Poor Side Of Town,JOHNNY RIVERS,1966-09-17,90,1,15
What Becomes Of The Broken Hearted,JIMMY RUFFIN,1966-08-20,87,7,17
Dandy,HERMAN'S HERMITS,1966-10-01,89,5,11
See See Rider,ERIC BURDON AND THE ANIMALS,1966-09-10,114,10,11
Hooray For Hazel,TOMMY ROE,1966-09-10,123,6,14
If I Were A Carpenter,BOBBY DARIN,1966-09-24,81,8,11
"Have You Seen Your Mother, Baby, Standing In The Shadow",THE ROLLING STONES,1966-10-08,40,9,7
"Cherry, Cherry",NEIL DIAMOND,1966-08-13,131,6,13
I've Got You Under My Skin,THE FOUR SEASONS,1966-09-03,83,9,10
B-A-B-Y,CARLA THOMAS,1966-08-13,132,14,17
Go Away Little Girl,THE HAPPENINGS,1966-10-01,80,12,9
You Can't Hurry Love,THE SUPREMES,1966-08-06,126,1,14
Black Is Black,LOS BRAVOS,1966-08-13,100,4,12
All I See Is You,DUSTY SPRINGFIELD,1966-09-10,112,20,9
The Great Airplane Strike,PAUL REVERE AND THE RAIDERS featuring MARK LINDSEY,1966-10-01,88,20,8
Beauty Is Only Skin Deep,THE TEMPTATIONS,1966-08-20,80,3,12
Little Man,SONNY AND CHER,1966-10-01,72,21,7
Love Is A Hurtin' Thing,LOU RAWLS,1966-09-10,99,13,14
Born Free,ROGER WILLIAMS,1966-08-20,128,7,22
All Strung Out,NINO TEMPO &amp; APRIL STEVENS,1966-09-03,102,26,9
The Hair On My Chinny Chin Chin,SAM THE SHAM AND THE PHARAOHS,1966-10-01,81,22,8
Girl On A Swing,GERRY AND THE PACEMAKERS,1966-09-10,85,28,9
I Really Don't Want To Know,RONNIE DOVE,1966-09-03,79,22,9
Wipe Out,SURFARIS,1966-07-30,88,16,14
Born A Woman,SANDY POSEY,1966-07-09,134,12,16
I Can Make It With You,POZO-SECO SINGERS,1966-09-03,117,32,12
I'm Your Puppet,JAMES AND BOBBY PURIFY,1966-09-24,96,6,14
Devil With A Blue Dress On & Good Golly Miss Molly (Medley),MITCH RYDER AND THE DETROIT WHEELS,1966-10-08,79,4,16
I Just Don't Know What To Do With Myself,DIONNE WARWICK,1966-10-01,84,26,8
Mr. Dieingly Sad,THE CRITTERS,1966-08-13,86,17,11
(You Don't Have To) Paint Me A Picture,GARY LEWIS AND THE PLAYBOYS,1966-10-08,73,15,8
Mr. Spaceman,THE BYRDS,1966-09-24,90,36,7
Summer Samba (So Nice),WALTER WANDERLEY,1966-08-27,89,26,9
Rain On The Roof,THE LOVIN' SPOONFUL,1966-10-15,76,10,10
Bus Stop,HOLLIES,1966-07-23,98,5,14
Coming On Strong,BRENDA LEE,1966-09-17,131,11,15
Almost Persuaded,DAVID HOUSTON,1966-07-16,89,24,15
Come On Up,THE YOUNG RASCALS,1966-09-24,86,43,7
Fa-Fa-Fa-Fa-Fa (Sad Song),OTIS REDDING,1966-09-24,132,29,9
I Want To Be With You,DEE DEE WARWICK,1966-08-06,107,41,15
Spinout,ELVIS PRESLEY,1966-10-01,101,40,8
Please Mr. Sun,THE VOGUES,1966-09-17,121,48,9
Mas Que Nada,SERGIO MENDES AND BRASIL '66,1966-09-24,85,47,8
Sunshine Superman,DONOVAN,1966-07-30,90,1,13
Mind Excursion,THE TRADE WINDS,1966-08-13,134,51,13
All That I Am,ELVIS PRESLEY,1966-10-08,82,41,8
In Our Time,NANCY SINATRA,1966-09-17,88,46,6
Ain't Gonna Lie,KEITH,1966-09-03,133,39,12
A Satisfied Mind,BOBBY HEBB,1966-10-08,83,39,6
But It's Alright,J.J. JACKSON,1966-10-01,91,22,13
Lady Godiva,PETER AND GORDON,1966-10-08,90,6,14
Up Tight,RAMSEY LEWIS,1966-10-15,74,49,5
Secret Love,BILLY STEWART,1966-10-15,73,29,8
Almost Persuaded No. 2,BEN COLDER,1966-10-01,95,58,6
Fife Piper,THE DYNATONES,1966-08-13,112,53,11
Knock On Wood,EDDIE FLOYD,1966-09-10,97,28,17
Changes,CRISPIAN ST. PETERS,1966-09-17,95,57,7
"Baby, Do The Philly Dog",THE OLYMPICS,1966-09-24,129,63,7
Look Through My Window,THE MAMAS AND THE PAPAS,1966-10-22,65,24,7
I Can't Control Myself,THE TROGGS,1966-10-15,85,43,6
"Don't Worry Mother, Your Son's Heart Is Pure",THE McCOYS,1966-09-24,103,67,6
The Wheel Of Hurt,MARGARET WHITING,1966-09-17,109,26,14
Don't Be A Drop-Out,JAMES BROWN AND THE FAMOUS FLAMES,1966-10-08,93,50,7
Who Am I,PETULA CLARK,1966-10-22,70,21,7
I've Got To Do A Little Bit Better,JOE TEX,1966-10-08,87,64,5
Nobody's Baby Again,DEAN MARTIN,1966-10-01,126,60,7
Stay With Me,LORRAINE ELLISON,1966-10-08,92,64,8
"Louie, Louie",THE SANDPIPERS,1966-10-22,74,30,7
Somebody (Somewhere) Needs You,DARRELL BANKS,1966-10-08,132,55,9
Somebody Like Me,EDDY ARNOLD,1966-10-15,88,53,6
The Wheel Of Hurt,AL MARTINO,1966-10-15,99,59,8
Happiness,THE SHADES OF BLUE,1966-09-24,102,78,5
Take Good Care Of Her,MEL CARTER,1966-10-01,99,78,5
Tomorrow Never Comes,B.J. THOMAS,1966-09-10,93,80,8
Good Vibrations,THE BEACH BOYS,1966-10-22,81,1,14
Heaven Must Have Sent You,THE ELGINS,1966-09-24,134,50,12
"Wish You Were Here, Buddy",PAT BOONE,1966-10-01,115,49,11
Nineteen Days,THE DAVE CLARK FIVE,1966-10-15,110,48,7
Holy Cow,LEE DORSEY,1966-10-15,134,23,10
A Symphony For Susan,THE ARBORS,1966-10-15,95,51,10
Whispers (Gettin' Louder),JACKIE WILSON,1966-10-01,127,11,15
Free Again,BARBRA STREISAND,1966-10-08,101,83,5
You Are She,CHAD AND JEREMY,1966-10-08,91,87,4
"Run, Run, Look And See",BRIAN HYLAND,1966-10-15,135,25,10
Pouring Water On A Drowning Man,JAMES CARR,1966-10-08,129,85,6
It Tears Me Up,PERCY SLEDGE,1966-10-22,92,20,11
Why Pick On Me,THE STANDELLS,1966-10-22,93,54,7
Bang Bang,THE JOE CUBA SEXTET,1966-10-08,116,63,10
Cry Softly,NANCY AMES,1966-09-03,124,95,9
Every Day And Every Night,THE TROLLS,1966-10-15,126,96,3
Poverty,BOBBY BLAND,1966-10-22,97,97,3
Stand In For Love,THE O'JAYS,1966-10-15,106,95,5
Don't Answer The Door (Part 1),B.B. KING,1966-10-15,108,72,10
Games That Lovers Play,WAYNE NEWTON,1966-10-15,116,86,7
(When She Needs Good Lovin') She Comes To Me,THE CHICAGO LOOP,1966-10-22,101,37,9
Secret Love,"RICHARD ""GROOVE"" HOLMES",1966-09-10,126,99,7
"Dommage, Dommage (Too Bad, Too Bad)",PAUL VANCE,1966-09-17,128,97,6
What Now My Love,"RICHARD ""GROOVE"" HOLMES",1966-10-01,98,96,5
I Can't Give You Anything But Love,BERT KAEMPFERT AND HIS ORCHESTRA,1966-10-15,100,100,2
Pollyanna,THE CLASSICS,1966-09-17,125,106,6
"Dommage, Dommage (Too Bad, Too Bad)",JERRY VALE,1966-09-17,111,93,6
Lookin' For Love,RAY CONIFF AND THE SINGERS,1966-09-24,135,94,8
Respect,THE RATIONALS,1966-10-08,112,92,8
You Left The Water Running,BARBARA LYNN,1966-10-08,128,110,3
I Can't Do Without You,DEON JACKSON,1966-10-15,111,111,2
A Day In The Life Of A Fool,JACK JONES,1966-10-08,130,62,11
Almost Persuaded,PATTI PAGE,1966-10-08,131,113,3
"Stop, Look And Listen",THE CHIFFONS,1966-09-24,127,85,5
Stop Stop Stop,THE HOLLIES,1966-10-22,115,7,11
Games That Lovers Play,EDDIE FISHER,1966-10-22,116,45,10
Pipeline,THE CHANTAY'S,1966-10-01,119,106,6
The White Cliffs Of Dover,THE RIGHTEOUS BROTHERS,1966-10-15,118,118,3
Society's Child (Baby I've Been Thinking),JANIS IAN,1966-10-22,119,114,4
I Can Hear Music,THE RONETTES featuring VERONICA,1966-10-22,120,100,3
She's My Girl,THE COASTLINERS,1966-10-15,129,121,2
Shades Of Blue,THE SHIRELLES,1966-10-08,133,122,4
(We Wear) Lavender Blue,FINDERS KEEPERS,1966-10-22,123,123,1
Fortune Teller,THE HARDTIMERS,1966-10-22,124,109,4
Distant Drums,VIC DANA,1966-10-22,125,114,3
The Portuguese Washerwoman,THE BAJA MARIMBA BAND,1966-10-22,126,126,2
Somebody's Got To Love You,DON COVAY AND THE GOODTIMERS,1966-10-22,127,127,1
I (Who Have Nothing),TERRY KNIGHT AND THE PACK,1966-10-22,128,46,13
Wedding Bell Blues,LAURA NYRO,1966-10-22,129,106,6
Under My Thumb,DEL SHANNON,1966-10-22,130,130,1
Can I Get To Know You Better,THE TURTLES,1966-10-22,131,89,7
I Wanna Meet You,THE CRYAN' SHAMES,1966-10-15,133,101,4
Love Is A Bird,THE KNICKERBOCKERS,1966-10-22,133,133,1
The Willy,THE WILLIES,1966-10-22,134,113,4
Clock,EDDIE RAMBEAU,1966-10-22,135,122,3
