Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Venus,FRANKIE AVALON,1959-02-09,99,1,17
Come Softly To Me,FLEETWOODS,1959-03-09,55,1,16
Charlie Brown,COASTERS,1959-02-02,69,2,15
It's Just A Matter Of Time,BROOK BENTON,1959-01-26,92,3,18
Tragedy,THOMAS WAYNE &amp; THE DELONS,1959-01-26,100,5,19
Alvin's Harmonica,DAVID SEVILLE &amp; THE CHIPMUNKS,1959-02-16,70,3,12
There'll Never Be Anyone Else But You,RICKY NELSON,1959-02-23,65,6,16
Pink Shoelaces,DODIE STEVENS,1959-02-16,96,3,19
I've Had It,BELL NOTES,1959-01-26,88,6,16
It's Late,RICKY NELSON,1959-03-02,91,9,13
Please Mr. Sun,TOMMY EDWARDS,1959-02-16,73,11,13
Donna,RITCHIE VALENS,1958-11-24,93,2,23
It Doesn't Matter Anymore,BUDDY HOLLY,1959-02-23,82,13,14
Guitar Boogie Shuffle,VIRTUES,1959-03-09,81,5,16
Hawaiian Wedding Songs,ANDY WILLIAMS,1958-12-29,72,11,20
Stagger Lee,LLOYD PRICE,1958-12-08,94,1,21
Since I Don't Have You,SKYLINERS,1959-02-16,94,12,19
Sea Cruise,FRANKIE FORD,1959-02-09,89,14,17
Peter Gunn,RAY ANTHONY,1959-01-05,78,8,17
I Cried A Tear,LaVERN BAKER,1958-12-08,93,5,21
Petite Fleur,CHRIS BARBER'S JAZZ BAND,1959-01-12,90,5,15
She Say,DIAMONDS,1959-01-26,89,18,14
Where Were You On Our Wedding Day,LLOYD PRICE,1959-03-02,72,23,11
Taul Paul,ANNETTE &amp; THE AFTERBEATS,1959-01-05,98,7,15
If I Didn't Care,CONNIE FRANCIS,1959-03-02,75,22,11
A Fool Such As I,ELVIS PRESLEY,1959-03-23,64,2,15
No Other Arms No Other Lips,CHORDETTES,1959-03-02,70,27,11
This Should Go On Forever,ROD BERNARD,1959-03-09,86,20,12
Tomboy,PERRY COMO,1959-02-23,67,29,9
Morning Side Of The Mountain,TOMMY EDWARDS,1959-03-02,93,27,18
May You Always,McGUIRE SISTERS,1959-01-05,84,11,16
The Tijuana Jail,KINGSTON TRIO,1959-03-23,72,12,13
I Need Your Love Tonight,ELVIS PRESLEY,1959-03-30,33,4,13
Everybody Likes To Cha Cha Cha,SAM COOKE,1959-03-09,66,31,13
The Happy Organ,DAVE 'BABY' CORTEZ,1959-03-16,68,1,17
I'm Never Gonna Tell,JIMMIE RODGERS,1959-02-23,93,36,11
Rawhide,LINK WRAY,1959-01-26,98,23,13
The Children's Marching Song (Nick Nack Paddy Whack),MITCH MILLER AND HIS ORCHESTRA AND CHORUS,1959-01-12,73,16,14
The Story Of My Life,CONWAY TWITTY,1959-01-26,99,28,12
The Hanging Tree,MARTY ROBBINS,1959-02-02,99,38,13
I Got A Wife,MARK IV,1959-01-26,84,24,12
I Go Ape,NEIL SEDAKA,1959-03-09,90,42,8
Nola,BILLY WILLIAMS,1959-02-02,95,39,11
16 Candles,CRESTS,1958-11-24,91,2,21
First Anniversary,CATHY CARR,1959-01-26,82,42,12
