Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Breaking Up Is Hard To Do,NEIL SEDAKA,1962-06-23,102,1,15
The Loco-Motion,LITTLE EVA,1962-06-30,86,1,16
Roses Are Red,BOBBY VINTON,1962-06-02,102,1,16
The Wah Watusi,THE ORLONS,1962-06-09,97,2,14
You Don't Know Me,RAY CHARLES,1962-07-28,56,2,11
Things,BOBBY DARIN,1962-07-07,88,3,12
"Ahab, The Arab",RAY STEVENS,1962-06-23,105,5,12
Little Diane,DION,1962-07-07,72,8,11
Speedy Gonzales,PAT BOONE,1962-06-16,70,6,13
Sealed With A Kiss,BRIAN HYLAND,1962-06-09,100,3,14
Party Lights,CLAUDINE CLARK,1962-06-30,95,5,15
Sheila,TOMMY ROE,1962-07-14,120,1,16
She's Not You,ELVIS PRESLEY,1962-08-04,57,5,10
You'll Lose A Good Thing,BARBARA LYNN,1962-06-16,96,8,13
The Stripper,DAVID ROSE AND HIS ORCHESTRA,1962-05-05,109,1,18
Wolverton Mountain,CLAUDE KING,1962-05-19,103,6,17
Vacation,CONNIE FRANCIS,1962-07-28,78,9,9
Heart In Hand,BRENDA LEE,1962-07-07,65,15,10
Twist And Shout,THE ISLEY BROTHERS,1962-05-26,118,17,17
"(Girls, Girls, Girls) Made To Love",EDDIE HODGES,1962-06-16,117,14,12
Bring It On Home To Me,SAM COOKE,1962-06-23,94,13,13
Call Me Mr. In-Between,BURL IVES,1962-07-21,93,19,9
What's A Matter Baby (Is It Hurting You),TIMI YURO,1962-07-14,88,12,11
Johnny Get Angry,JOANIE SOMMERS,1962-05-26,95,7,14
A Swingin' Safari,BILLY VAUGHN AND HIS ORCHESTRA,1962-07-21,70,13,12
"Theme From ""Dr. Kildare"" Three Stars Will Shine Tonight",RICHARD CHAMBERLAIN,1962-06-02,72,10,14
Rinky Dink,"DAVE ""BABY"" CORTEZ",1962-07-14,97,10,14
I Need Your Loving,DON GARDNER &amp; DEE DEE FORD,1962-05-26,120,20,14
I Can't Stop Loving You,RAY CHARLES,1962-05-05,86,1,18
Dancin' Party,CHUBBY CHECKER,1962-06-23,78,12,10
Make It Easy On Yourself,JERRY BUTLER,1962-06-30,108,20,12
"""Route 66"" Theme",NELSON RIDDLE AND HIS ORCHESTRA,1962-05-26,114,30,13
Devil Woman,MARTY ROBBINS,1962-07-28,86,16,11
Ramblin' Rose,NAT KING COLE,1962-08-04,91,2,16
The Ballad Of Paladin,DUANE EDDY,1962-06-30,111,33,10
Little Red Rented Rowboat,JOE DOWELL,1962-06-16,107,23,10
Shame On Me,BOBBY BARE,1962-07-07,110,23,14
Have A Good Time,SUE THOMPSON,1962-06-16,93,31,11
Till Death Do Us Part,BOB BRAUN,1962-07-21,96,26,10
Gravy (For My Mashed Potatoes),DEE DEE SHARP,1962-06-09,116,9,11
You Belong To Me,THE DUPREES,1962-07-28,112,7,14
Alley Cat,BENT FABRIC AND HIS PIANO,1962-07-28,84,7,18
It Started All Over Again,BRENDA LEE,1962-06-30,57,29,8
