Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Sherry,THE FOUR SEASONS,1962-08-25,65,1,14
Monster Mash,BOBBY (BORIS) PICKETT AND THE CRYPT-KICKERS,1962-09-08,72,1,14
Ramblin' Rose,NAT KING COLE,1962-08-04,91,2,16
Let's Dance,CHRIS MONTEZ,1962-08-18,78,4,13
Green Onions,BOOKER T. AND THE MG'S,1962-08-04,118,3,17
Patches,DICKEY LEE,1962-08-18,110,6,15
Venus In Blue Jeans,JIMMY CLANTON,1962-08-11,112,7,14
I Remember You,FRANK IFIELD,1962-09-01,114,5,12
Alley Cat,BENT FABRIC AND HIS PIANO,1962-07-28,84,7,18
You Beat Me To The Punch,MARY WELLS,1962-08-11,73,9,12
Sheila,TOMMY ROE,1962-07-14,120,1,16
Rain Rain Go Away,BOBBY VINTON,1962-08-25,89,12,11
Lie To Me,BROOK BENTON,1962-08-25,69,13,10
If I Had A Hammer (The Hammer Song),"PETER, PAUL AND MARY",1962-08-18,90,10,12
Do You Love Me,THE CONTOURS,1962-08-11,100,3,18
Teen Age Idol,RICK NELSON,1962-08-11,76,5,11
You Belong To Me,THE DUPREES,1962-07-28,112,7,14
Beachwood 4-5789,THE MARVELETTES,1962-08-04,110,17,12
Surfin' Safari,THE BEACH BOYS,1962-08-11,85,14,17
What Kind Of Love Is This,JOEY DEE AND THE STARLITERS,1962-08-18,115,18,11
Punish Her,BOBBY VEE,1962-09-01,78,20,8
It Might As Well Rain Until September,CAROLE KING,1962-08-18,119,22,10
He's A Rebel,THE CRYSTALS (THE BLOSSOMS),1962-09-08,98,1,18
Only Love Can Break A Heart,GENE PITNEY,1962-09-01,108,2,16
Popeye The Hitchiker,CHUBBY CHECKER,1962-09-15,70,10,13
Hully Gully Baby,THE DOVELLS,1962-08-11,97,25,12
The Loco-Motion,LITTLE EVA,1962-06-30,86,1,16
I Left My Heart In San Francisco,TONY BENNETT,1962-08-11,87,19,21
A Wonderful Dream,THE MAJORS,1962-08-11,86,22,11
Don't Go Near The Indians,REX ALLEN,1962-09-08,108,17,9
Silver Threads And Golden Needles,THE SPRINGFIELDS,1962-07-28,117,20,11
She's Not You,ELVIS PRESLEY,1962-08-04,57,5,10
Rinky Dink,"DAVE ""BABY"" CORTEZ",1962-07-14,97,10,14
Come On Little Angel,THE BELMONTS,1962-07-14,115,28,15
All Alone Am I,BRENDA LEE,1962-09-29,50,3,15
Little Black Book,JIMMY DEAN,1962-09-08,104,29,10
"King Of The Whole Wide World (From The ""Kid Galahad"" EP)",ELVIS PRESLEY,1962-09-22,69,30,7
Torture,KRIS JENSEN,1962-08-25,119,20,15
Stop The Music,THE SHIRELESS,1962-09-01,109,36,9
What Kind Of Fool Am I,SAMMY DAVIS JR.,1962-09-01,90,17,15
Devil Woman,MARTY ROBBINS,1962-07-28,86,16,11
You Don't Know Me,RAY CHARLES,1962-07-28,56,2,11
Shame On Me,BOBBY BARE,1962-07-07,110,23,14
