Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Eternal Flame,BANGLES,1989-02-04,56,1,19
Girl You Know It's True,MILLI VANILLI,1989-01-07,83,2,26
The Look,ROXETTE,1989-02-11,50,1,19
My Heart Can't Tell You No,ROD STEWART,1988-12-10,92,4,25
The Living Years,MIKE &amp; THE MECHANICS,1989-01-07,79,1,20
She Drives Me Crazy,FINE YOUNG CANIBALS,1989-01-28,97,1,23
Walk The Dinosaur,WAS (NOT WAS),1989-01-28,74,7,16
Stand,R.E.M.,1989-01-21,97,6,19
Dreamin',VANESSA WILLIAMS,1989-01-07,98,8,20
Lost In Your Eyes,DEBBIE GIBSON,1989-01-21,42,1,19
Like A Prayer,MADONNA,1989-03-18,38,1,16
You Got It,ROY ORBISON,1989-01-21,85,9,18
Superwoman,KARYN WHITE,1989-01-28,87,8,18
Just Because,ANITA BAKER,1989-01-21,62,14,16
You're Not Alone,CHICAGO,1989-01-21,65,10,17
Your Mama Don't Dance,POISON,1989-02-18,56,10,14
Funky Cold Medina,TONE LOC,1989-03-04,60,3,18
More Than You Know,MARTIKA,1988-12-24,91,18,20
Heaven Help Me,DEON ESTUS,1989-02-25,67,5,16
I'll Be There For You,BON JOVI,1989-03-04,82,1,22
Paradise City,GUNS N'ROSES,1989-01-14,85,5,17
Don't Tell Me Lies,BREATHE,1989-01-14,96,10,16
Roni,BOBBY BROWN,1989-01-07,92,3,17
Second Chance,THIRTY EIGHT SPECIAL,1989-02-11,78,6,21
Room To Move,ANIMOTION,1989-02-18,88,9,18
Thinking Of You,SAFIRE,1989-02-04,80,12,24
Rocket,DEF LEPPARD,1989-03-04,61,12,13
You Got It (The Right Stuff),NEW KIDS ON THE BLOCK,1988-11-19,97,3,26
Cryin',VIXEN,1989-01-28,86,22,13
Sincerely Yours,SWEET SENSATION &amp; ROMEO J.D.,1989-02-04,93,14,18
Orinoco Flow (Sail Away),ENYA,1989-01-21,93,24,17
Straight Up,PAULA ABDUL,1988-12-03,79,1,25
I Beg Your Pardon,KON KAN,1988-12-24,87,15,18
After All,PETER CETERA &amp; CHER,1989-03-11,59,6,20
Radio Romance,TIFFANY,1989-02-25,84,35,9
Forever Your Girl,PAULA ABDUL,1989-03-11,68,1,22
Real Love,JODY WATLEY,1989-03-18,73,2,18
One,METALLICA,1989-02-18,76,35,15
Cult Of Personality,LIVING COLOUR,1989-03-11,77,13,15
Iko Iko,BELLE STARS,1989-03-04,86,14,18
I Wanna Be The One,STEVIE B,1989-02-18,96,32,20
24/7,DINO,1989-02-04,86,42,15
Seventeen,WINGER,1989-02-25,78,26,16
Birthday Suit,JOHNNY KEMP,1989-02-25,85,36,14
She Won't Talk To Me,LUTHER VANDROSS,1989-01-28,73,30,12
Evelasting Love,HOWARD JONES,1989-03-18,77,12,19
Surrender To Me,ANN WILSON &amp; ROBIN ZANDER,1988-12-24,80,6,19
Wild Thing,TONE-LOC,1988-12-03,92,2,25
The Love In Your Eyes,EDDIE MONEY,1989-01-14,88,24,18
A Shoulder To Cry On,TOMMY PAGE,1989-02-11,91,29,20
The Lover In Me,SHEENA EASTON,1988-11-05,99,2,25
Rock On,MICHAEL DAMIAN,1989-03-18,89,1,21
Tribute,PASADENAS,1989-02-25,97,52,10
Soldier Of Love,DONNY OSMOND,1989-03-25,73,2,18
Wind Beneath My Wings,BETTE MIDLER,1989-03-04,97,1,29
Where Are You Now?,SYNCH,1989-02-25,89,10,24
Close My Eyes Forever,LITA FORD &amp; OZZY OSBOURNE,1989-03-04,81,8,25
Driven Out,THE FIXX,1989-02-25,81,55,10
