Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
My Love,PETULA CLARK,1965-12-25,90,1,13
Lightnin' Strikes,LOU CHRISTIE,1965-12-11,133,1,17
Uptight (Everything's Alright),STEVIE WONDER,1965-12-18,100,3,14
Barbara Ann,THE BEACH BOYS,1966-01-01,81,2,11
We Can Work It Out,BEATLES,1965-12-11,101,1,13
No Matter What Shape (Your Stomach's In),T-BONES,1965-12-04,111,3,14
Crying Time,RAY CHARLES,1965-12-04,108,6,16
My World Is Empty Without You,SUPREMES,1966-01-15,78,5,11
Five O'Clock World,VOGUES,1965-11-27,94,4,14
Don't Mess With Bill,THE MARVELLETTES,1965-12-25,102,7,13
Going To A Go-Go,MIRACLES,1965-12-25,84,11,12
Zorba The Greek,HERB ALPERT &amp; THE TIJUANA BRASS,1965-12-25,82,11,12
A Well Respected Man,KINKS,1965-11-27,109,13,15
Just Like Me,PAUL REVERE AND THE RAIDERS,1965-11-27,116,11,16
These Boots Are Made For Walkin',NANCY SINATRA,1966-01-08,120,1,16
Jenny Take A Ride,MITCH RYDER AND THE DETROIT WHEELS,1965-12-11,100,10,12
The Men In My Little Girl's Life,MIKE DOUGLAS,1965-12-25,80,6,9
Michelle,DAVID &amp; JONATHAN,1966-01-08,98,18,9
She's Just My Style,GARY LEWIS AND THE PLAYBOYS,1965-12-11,57,3,12
A Must To Avoid,HERMAN'S HERMITS,1965-12-25,48,8,9
The Duck,JACKIE LEE,1965-11-20,100,14,14
Working My Way Back To You,FOUR SEASONS,1966-01-29,63,9,9
California Dreamin',MAMAS AND THE PAPAS,1965-12-25,116,4,19
Lies,KNICKERBOCKERS,1965-12-04,96,20,13
The Sounds Of Silence,SIMON AND GARFUNKEL,1965-11-13,111,1,15
As Tears Go By,ROLLING STONES,1965-12-25,79,6,9
Like A Baby,LEN BARRY,1966-01-01,83,27,9
What Now My Love,SONNY &amp; CHER,1966-01-29,68,14,8
When Liking Turns To Loving,RONNIE DOVE,1966-01-22,71,18,9
A Hard Day's Night,RAMSEY LEWIS TRIO,1966-01-22,58,29,6
Call Me,CHRIS MONTEZ,1965-12-18,124,22,13
Elusive Butterfly,BOB LIND,1966-01-08,130,5,15
I Fought The Law,BOBBY FULLER FOUR,1966-01-22,111,9,12
I See The Light,FIVE AMERICANS,1965-12-11,126,26,14
Night Time,STRANGELOVES,1966-01-15,85,30,8
Day Tripper,BEATLES,1965-12-11,103,5,11
Breakin' Up Is Breakin' My Heart,ROY ORBISON,1966-01-22,81,31,8
Spanish Eyes,AL MARTINO,1965-11-20,125,15,14
(You're Gonna) Hurt Yourself,FRANKIE VALLI,1966-01-08,111,39,8
Tijuana Taxi,HERB ALPERT &amp; THE TIJUANA BRASS,1965-12-25,86,38,8
You Didn't Have To Be So Nice,LOVIN' SPOONFUL,1965-11-20,105,10,13
Sandy,RONNY AND THE DAYTONAS,1965-11-27,117,27,12
At The Scene,DAVE CLARK FIVE,1966-01-29,101,18,8
It Was A Very Good Year,FRANK SINATRA,1965-12-25,77,28,8
Attack,THE TOYS,1965-12-18,86,18,9
My Baby Loves Me,MARTHA AND THE VANDELLAS,1966-01-22,75,22,11
Tell Me Why,ELVIS PRESLEY,1966-01-01,75,33,7
Andrea,SUNRAYS,1966-01-15,130,41,9
"Get Out Of My Life, Woman",LEE DORSEY,1966-01-01,93,44,10
Cleo's Mood,JUNIOR WALKER &amp; THE ALL STARS,1966-01-15,75,50,6
Ballad Of The Green Berets,SGT. BARRY SADLER,1966-02-05,87,1,13
The Cheater,BOB KUBAN &amp; THE IN-MEN,1966-01-29,86,12,11
You Baby,TURTLES,1966-02-05,71,20,12
Baby Scratch My Back,SLIM HARPO,1966-01-22,128,16,14
Long Live Our Love,SHANGRI-LAS,1966-02-05,81,33,6
Love Makes The World Go Round,DEON JACKSON,1966-01-15,132,11,15
Bye Bye Blues,BERT KAEMPFERT,1966-01-22,86,54,7
Love Is All We Need,MEL CARTER,1966-01-22,84,50,8
Are You There,DIONNE WARWICK,1965-12-11,81,39,10
Second Hand Rose,BARBRA STREISAND,1965-12-18,82,32,9
Michael,CODS,1965-11-27,100,41,12
I'm Too Far Gone,BOBBY BLAND,1966-01-08,91,62,6
Recovery,FONTELLA BASS,1965-12-25,83,37,8
Spread It On Thick,THE GENTRYS,1966-01-01,85,50,8
The Rains Came,SIR DOUGLAS QUINTET,1966-01-22,117,31,12
Snow Flake,JIM REEVES,1966-01-15,88,66,6
A Little Bit Of Soap,EXCITERS,1966-01-22,127,58,7
Michelle,BUD SHANK,1966-01-15,126,65,7
Batman Theme,MARKETTS,1966-02-05,85,17,9
I Ain't Gonna Eat Out My Heart Anymore,YOUNG RASCALS,1965-12-18,108,52,10
My Ship Is Coming In,WALKER BROTHERS,1966-01-29,87,63,5
Hide And Seek,THE SHEEP,1966-01-29,84,58,7
This Can't Be True,EDDIE HOLMAN,1966-01-01,125,57,13
My Generation,THE WHO,1966-01-01,122,74,7
Georgia On My Mind,RIGHTEOUS BROTHERS,1966-02-05,90,62,5
We Know We're In Love,LESLEY GORE,1966-01-22,116,76,5
Waitin' In Your Welfare Line,BUCK OWENS,1966-01-22,101,57,8
Take Me For What I'm Worth,SEARCHERS,1966-01-22,133,76,8
Something I Want To Tell You,JOHNNY AND THE EXPRESSIONS,1966-01-08,122,79,7
The Loop,JOHNNY LYTLE,1966-01-15,131,80,6
634-5789,WILSON PICKETT,1966-02-12,81,13,11
Michelle,BILLY VAUGHN ORCHESTRA,1966-01-08,96,77,6
Woman,PETER &amp; GORDON,1966-02-12,83,14,12
Homeward Bound,SIMON AND GARFUNKEL,1966-02-05,106,5,13
In My Room,VERDELLE SMITH,1966-01-29,117,62,8
Batman Theme,NEIL HEFTI,1966-02-05,114,35,9
