Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Feel Like Makin' Love,ROBERTA FLACK,1974-06-22,78,1,16
The Night Chicago Died,PAPER LACE,1974-06-15,98,1,17
Annie's Song,JOHN DENVER,1974-06-01,87,1,17
Don't Let The Sun Go Down On Me,ELTON JOHN,1974-06-22,70,2,15
Please Come To Boston,DAVE LOGGINS,1974-06-01,98,5,18
Call On Me,CHICAGO,1974-06-22,89,6,15
Waterloo,ABBA,1974-06-01,76,6,17
Sideshow,BLUE MAGIC,1974-05-18,92,8,21
Wildwood Weed,JIM STAFFORD,1974-07-06,84,7,14
Tell Me Something Good,RUFUS,1974-06-15,79,3,17
Keep On Smilin',WET WILLIE,1974-05-25,93,10,19
Takin' Care Of Business,BACHMAN-TURNER OVERDRIVE,1974-05-18,98,12,20
(You're) Having My Baby,PAUL ANKA,1974-07-06,82,1,15
Rock & Roll Heaven,RIGHTEOUS BROTHERS,1974-05-25,78,3,17
Rikki Don't Lose My Number,STEELY DAN,1974-05-11,84,4,19
Sure As I'm Sittin' Here,THREE DOG NIGHT,1974-06-29,88,16,13
The Air That I Breathe,HOLLIES,1974-04-20,98,6,21
Shinin' On,GRAND FUNK,1974-07-13,63,11,11
I'm Leaving It All Up To You,DONNY &amp; MARIE OSMOND,1974-07-06,90,4,15
Rock Me Gently,ANDY KIM,1974-06-22,81,1,18
You And Me Against The World,HELEN REDDY,1974-06-15,87,9,20
Radar Love,GOLDEN EARRING,1974-05-11,99,13,20
I Shot The Sheriff,ERIC CLAPTON,1974-07-13,76,1,14
Hang On In There Baby,JOHNNY BRISTOL,1974-06-29,79,8,17
Rub It In,BILLY 'CRASH' CRADDOCK,1974-06-29,84,16,15
Rock Your Baby,GEORGE McCRAE,1974-06-01,93,1,17
Rock The Boat,HUES CORPORATION,1974-05-25,83,1,18
Wild Thing,FANCY,1974-06-15,99,14,17
Then Came You,DIONNE WARWICK &amp; THE SPINNERS,1974-07-27,51,1,19
On & On,GLADYS KNIGHT AND THE PIPS,1974-05-25,70,5,17
Nothing From Nothing,BILLY PRESTON,1974-07-13,70,1,18
