Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
I Love Rock'n'Roll,JOAN JETT AND THE BLACKHEARTS,1982-02-06,63,1,20
We Got The Beat,THE GO-GO'S,1982-01-30,79,2,19
Chariots Of Fire - Titles,VANGELIS,1981-12-12,94,1,28
Freeze-Frame / Flamethrower,THE J. GEILS BAND,1982-02-20,67,4,16
Make A Move On Me,OLIVIA NEWTON-JOHN,1982-02-13,69,5,14
Don't Talk To Strangers,RICK SPRINGFIELD,1982-03-06,57,2,21
Open Arms,JOURNEY,1982-01-16,57,2,18
That Girl,STEVIE WONDER,1982-01-16,72,4,18
Key Largo,BERTIE HIGGINS,1981-11-14,86,8,29
Do You Believe In Love,HUEY LEWIS AND THE NEWS,1982-02-06,77,7,17
Pac-Man Fever,BUCKNER AND GARCIA,1982-01-09,76,9,19
Edge Of Seventeen (Just Like The White Winged Dove),STEVIE NICKS,1982-02-20,73,11,14
Should I Do It,THE POINTER SISTERS,1982-01-23,82,13,16
(Oh) Pretty Woman,VAN HALEN,1982-02-06,84,12,16
One Hundred Ways,QUINCY JONES featuring JAMES INGRAM,1981-12-19,83,14,21
'65 Love Affair,PAUL DAVIS,1982-02-27,82,6,20
Sweet Dreams,AIR SUPPLY,1981-12-12,74,5,20
Find Another Fool,QUARTERFLASH,1982-02-13,87,16,13
Take Off,BOB AND DOUG McKENZIE,1982-01-30,84,16,14
Nobody Said It Was Easy (Lookin' For The Lights),LE ROUX,1982-02-13,85,18,13
867-5209 / Jenny,TOMMY TUTONE,1982-01-23,88,4,27
Goin' Down,GREG GUIDRY,1982-02-06,101,17,17
My Guy,SISTER SLEDGE,1982-01-30,81,23,15
Did It In A Minute,DARYL HALL &amp; JOHN OATES,1982-03-20,66,9,16
Get Down On It,KOOL AND THE GANG,1982-02-27,88,10,17
Juke Box Hero,FOREIGNER,1982-02-13,73,26,13
Baby Makes Her Blue Jeans Talk,DR. HOOK,1982-02-27,69,25,12
I've Never Been To Me,CHARLENE,1982-03-06,84,3,20
Ebony And Ivory,PAUL McCARTNEY with STEVIE WONDER,1982-04-10,29,1,19
Always On My Mind,WILLIE NELSON,1982-03-06,88,5,23
Centerfold,THE J. GEILS BAND,1981-11-07,70,1,25
Bobbie Sue,THE OAK RIDGE BOYS,1982-01-16,85,12,14
Mama Used To Say,JUNIOR,1982-02-06,106,30,14
The Beatles Movie Medley,THE BEATLES,1982-03-27,70,12,11
Pop Goes The Movies (Part 1) (Medley),MECO,1982-02-13,77,35,11
(Theme From) Magnum P.I.,MIKE POST,1982-02-06,80,25,17
Genius Of Love,TOM TOM CLUB,1982-01-23,87,31,17
Hang Fire,THE ROLLING STONES,1982-03-20,78,20,11
Don't You Want Me,THE HUMAN LEAGUE,1982-03-06,86,1,28
The Other Woman,RAY PARKER JR.,1982-03-20,77,4,21
Shine On,GEORGE DUKE,1982-02-20,85,41,9
Empty Garden (Hey Hey Johnny),ELTON JOHN,1982-03-20,79,13,17
I'll Try Something New,A TASTE OF HONEY,1982-03-13,80,41,10
Making Love,ROBERTA FLACK,1982-03-06,80,13,21
Stars On Stevie,STARS ON 45,1982-03-27,85,28,10
Still In Saigon,THE CHARLIE DANIELS BAND,1982-03-27,75,22,12
Let's Hang On,BARRY MANILOW,1982-03-20,81,32,10
Shanghai Breezes,JOHN DENVER,1982-03-06,87,31,14
If I Had My Wish Tonight,DAVID LASLEY,1982-03-13,82,36,10
Tainted Love,SOFT CELL,1982-01-09,109,8,44
On A Carousel,GLASS MOON,1982-03-13,83,50,7
Never Give Up On A Good Thing,GEORGE BENSON,1982-02-20,84,52,9
Apache,THE SUGAR HILL GANG,1982-02-06,104,53,12
Since You Gone,THE CARS,1982-03-27,78,41,9
Man On The Corner,GENESIS,1982-03-20,82,40,11
Run For The Roses,DAN FOGELBERG,1982-04-03,65,18,14
Man On Your Mind,THE LITTLE RIVER BAND,1982-04-03,69,14,16
It's Gonna Take A Miracle,DENISE WILLIAMS,1982-04-03,66,10,17
Wake Up Little Susie,SIMON AND GARFUNKEL,1982-04-03,67,27,11
On The Way To The Sky,NEIL DIAMOND,1982-02-13,70,27,10
Fantasy,ALDO NOVA,1982-03-27,80,23,16
Don't Stop Me Baby (I'm On Fire),THE BOYS BAND,1982-03-06,89,61,8
Circles,ATLANTIC STARR,1982-03-27,90,38,11
When He Shines,SHEENA EASTON,1982-04-03,75,30,15
One To One,CAROLE KING,1982-03-27,86,45,10
The Gigolo,O'BRYAN,1982-03-27,82,57,9
I'm In Love Again,PIA ZADORA,1982-03-27,87,45,9
Shake It Up,THE CARS,1981-11-21,76,4,22
My Girl,DONNIE IRIS,1982-03-27,88,25,14
Hollywood,SHOOTING STAR,1982-03-27,84,70,5
Baby Step Back,GORDON LIGHTFOOT,1982-04-03,80,50,8
I'll Drink To You,DUKE JUPITER,1982-03-27,83,58,7
